issue_id,reporter_col,component_col,Security_pos_col,Security_neu_col,Security_neg_col,Performance_pos_col,Performance_neu_col,Performance_neg_col,summary_col,description_col,ST_col,Patch_col,CE_col,TC_col,EN_col,files_col,target_Security,target_Performance
4474,David J. M. Karlsen,camel-core,0.0,0.0,25.0,1.0,0.0,24.0, file consum creat directori file consum creat directori, accord http camel apach org file html autoCreate true default consum creat directori autoCreate true automat creat miss directori file pathnam file consum mean creat start directori file produc mean directori file written happen thu rout startup would fail accord http camel apach org file html auto creat true default consum creat directori auto creat true automat creat miss directori file pathnam file consum mean creat start directori file produc mean directori file written happen thu rout startup would fail,0,0,1,0,0,camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java;camel-core/src/test/java/org/apache/camel/component/file/FileConsumerAutoCreateDirectoryTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileConsumerEndpointNotDirectoryTest.java;,0,0
4478,Denis Robert,camel-printer,1.0,0.0,42.0,0.0,0.0,43.0, local PrintService object window name UNC path PrinterProducer never find local print servic object window name UNC path printer produc never find, org apach camel compon printer PrinterProducer line setPrinter config getHostname config getPrintername reconstruct UNC path expect match name PrintService system local printer window name PrintService simpli name printer without host backslash PrinterProducer never abl find config getHostname localhost least window line simpli setPrinter config getPrintername code like localhost equalsIgnoreCase config getHostname setPrinter config getPrintername els setPrinter config getHostname config getPrintername work issu CAMEL error parseURI PrinterConfiguration also fix org apach camel compon printer printer produc line set printer config get hostnam config get printernam reconstruct UNC path expect match name print servic system local printer window name print servic simpli name printer without host backslash printer produc never abl find config get hostnam localhost least window line simpli set printer config get printernam code like localhost equal ignor case config get hostnam set printer config get printernam els set printer config get hostnam config get printernam work issu CAMEL error pars URI printer configur also fix,0,0,1,0,0,components/camel-printer/src/main/java/org/apache/camel/component/printer/PrinterProducer.java;,0,0
4486,Sergey Zhemzhitsky,camel-core,2.0,0.0,52.0,3.0,0.0,51.0, except propag parent rout endpoint cannot resolv RoutingSlip EIP except propag parent rout endpoint cannot resolv rout slip EIP, unit test reproduc issuepackag org test import org apach camel builder RouteBuilder import org apach camel compon mock MockEndpoint import org apach camel test junit CamelTestSupport import org junit test public class RecipientListTest extend CamelTestSupport public static class router public string findEndpoint return unresolv endpoint test public void recipientList throw except MockEndpoint endpoint getMockEndpoint mock error endpoint expectedMessageCount sendBody direct parent hello world assertMockEndpointsSatisfied overrid protect RouteBuilder createRouteBuilder throw except return new RouteBuilder overrid public void configur throw except direct parent onException throwabl class mock error end direct child direct child errorHandler noErrorHandler routingSlip bean router class unit test reproduc issuepackag org test import org apach camel builder rout builder import org apach camel compon mock mock endpoint import org apach camel test junit camel test support import org junit test public class recipi list test extend camel test support public static class router public string find endpoint return unresolv endpoint test public void recipi list throw except mock endpoint endpoint get mock endpoint mock error endpoint expect messag count send bodi direct parent hello world assert mock endpoint satisfi overrid protect rout builder creat rout builder throw except return new rout builder overrid public void configur throw except direct parent except throwabl class mock error end direct child direct child error handler error handler rout slip bean router class,0,0,1,0,0,camel-core/src/main/java/org/apache/camel/processor/RoutingSlip.java;camel-core/src/test/java/org/apache/camel/processor/RoutingSlipNoSuchEndpointExceptionTest.java;,0,0
4492,David J. M. Karlsen,camel-core,0.0,0.0,19.0,0.0,0.0,19.0, abl check classtyp simpl languag abl check classtyp simpl languag, see http camel nabbl com access messag class name simpl td html full context short abl access object getClass usag camel simpl languag see http camel nabbl com access messag class name simpl td html full context short abl access object get class usag camel simpl languag,0,0,0,1,0,camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/test/java/org/apache/camel/language/simple/SimpleTest.java;,0,0
4500,Christian Schneider,camel-core,0.0,0.0,34.0,0.0,1.0,33.0, add tracer use JMX notif provid full detail camel messag add tracer use JMX notif provid full detail camel messag, creat base camel trace tool trace full messag content trace event contain exchang data includ properti messag data includ headersThere set truncat messag bodi quit long often trace detail need one question trace combin current notif separ thing creat base camel trace tool trace full messag content trace event contain exchang data includ properti messag data includ header set truncat messag bodi quit long often trace detail need one question trace combin current notif separ thing,0,0,0,0,1,camel-core/src/main/java/org/apache/camel/management/mbean/JMXNotificationTraceEventHandler.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedTracer.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/DispatchingTraceEventHandler.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/Tracer.java;camel-core/src/test/java/org/apache/camel/processor/interceptor/TraceInterceptorFactoryCreatesHandlerTest.java;camel-core/src/main/java/org/apache/camel/management/mbean/JMXNotificationTraceEventHandler.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedTracer.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/Tracer.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/Tracer.java;camel-core/src/test/java/org/apache/camel/processor/interceptor/TraceInterceptorFactoryCreatesHandlerTest.java;camel-core/src/main/java/org/apache/camel/management/DefaultManagementLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/management/mbean/JMXNotificationTraceEventHandler.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedTracer.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/DefaultTraceEventHandler.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/DispatchingTraceEventHandler.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/Tracer.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/Tracer.java;camel-core/src/test/java/org/apache/camel/processor/async/AsyncTraceHandlerTest.java;camel-core/src/test/java/org/apache/camel/processor/interceptor/TraceHandlerTest.java;camel-core/src/test/java/org/apache/camel/processor/interceptor/TraceInterceptorFactoryCreatesHandlerTest.java;,0,0
4503,Jonathan Anstey,null,1.0,0.0,24.0,1.0,1.0,23.0, recipi list cannot vari destin chang properti express recipi list cannot vari destin chang properti express, probabl due produc cach base unresolv endpoint URI rather resolv endpoint URI test theori though see messag user list http markmail org messag sdysp sspq lomf probabl due produc cach base unresolv endpoint URI rather resolv endpoint URI test theori though see messag user list http markmail org messag sdysp sspq lomf,0,0,0,1,0,tests/camel-itest/src/test/java/org/apache/camel/itest/greeter/RecipientListCxf2Test.java;tests/camel-itest/src/test/java/org/apache/camel/itest/greeter/RecipientListCxfTest.java;tests/camel-itest/src/test/java/org/apache/camel/itest/greeter/MulticastCxfTest.java;tests/camel-itest/src/test/java/org/apache/camel/itest/greeter/RecipientListCxf2Test.java;tests/camel-itest/src/test/java/org/apache/camel/itest/greeter/RecipientListCxfTest.java;tests/camel-itest/src/test/resources/org/apache/camel/itest/greeter/MulticastCxfTest-context.xml;tests/camel-itest/src/test/resources/org/apache/camel/itest/greeter/RecipientListCxf2Test-context.xml;tests/camel-itest/src/test/resources/org/apache/camel/itest/greeter/RecipientListCxfTest-context.xml;,0,0
4506,Eugene Kiselev,camel-ftp,4.0,0.0,54.0,2.0,0.0,56.0, SFTP compon keyboard interact auth method support SFTP compon keyboard interact auth method support, discuss topic http camel nabbl com SFTP compon keyboard interact auth method support td htmlThe SFTP compon may slightli improv support keyboard interact auth method compress preambl appear sftp share get file support ssh password auth method allow put public key ssh auth method use keyboard interact unfortun SFTP camel compon support howev easili fix simpli provid jsch session com jcraft jsch UserInfo com jcraft jsch UIKeyboardInteractive interfac UIKeyboardInteractive one promptKeyboardInteractive method return string contain password enter user interact case simpli return password implement exampl attach also sometim requir set ssh compress abl process longsiz file compress fix also implement attach file compress requir zlib jar pom test version jsch version jzlib discuss topic http camel nabbl com SFTP compon keyboard interact auth method support td html SFTP compon may slightli improv support keyboard interact auth method compress preambl appear sftp share get file support ssh password auth method allow put public key ssh auth method use keyboard interact unfortun SFTP camel compon support howev easili fix simpli provid jsch session com jcraft jsch user info com jcraft jsch UI keyboard interact interfac UI keyboard interact one prompt keyboard interact method return string contain password enter user interact case simpli return password implement exampl attach also sometim requir set ssh compress abl process longsiz file compress fix also implement attach file compress requir zlib jar pom test version jsch version jzlib,0,0,1,1,0,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpOperations.java;,1,0
4515,Damian,camel-spring-ws,0.0,0.0,25.0,0.0,0.0,25.0, spring WS popul camel header SOAP header spring WS popul camel header SOAP header, current camel spring WS compon support set SOAP header issu get current issu get SOAP header receiv messag result header key includ namespac chang compon camel header CamelSpringWebserviceSoapHeader popul intend SOAP header request header also popul SOAP header respons current camel spring WS compon support set SOAP header issu get current issu get SOAP header receiv messag result header key includ namespac chang compon camel header camel spring webservic soap header popul intend SOAP header request header also popul SOAP header respons,0,1,0,0,0,components/camel-spring-ws/src/main/java/org/apache/camel/component/spring/ws/SpringWebserviceConstants.java;components/camel-spring-ws/src/main/java/org/apache/camel/component/spring/ws/SpringWebserviceConsumer.java;components/camel-spring-ws/src/main/java/org/apache/camel/component/spring/ws/SpringWebserviceProducer.java;components/camel-spring-ws/src/test/java/org/apache/camel/component/spring/ws/SoapHeaderResponseProcessor.java;components/camel-spring-ws/src/test/java/org/apache/camel/component/spring/ws/SoapHeaderTest.java;components/camel-spring-ws/src/test/resources/org/apache/camel/component/spring/ws/SoapHeaderTest-context.xml;,0,0
4540,Preben Asmussen,camel-jms,0.0,1.0,29.0,2.0,1.0,27.0, unabl convert jm textmessag bytemessag unabl convert jm textmessag bytemessag, receiv jm textmessag forward anoth queue jm bytemessag origin textmessag sendt without convert jm bytemessag JmsBinding makeJmsMessage seem use exchang header determin new jm messag creat origin send exchang header seem popul rout set dummi header see http camel nabbl com convert jm messag textmessag bytemessag tc html preben receiv jm textmessag forward anoth queue jm bytemessag origin textmessag sendt without convert jm bytemessag jm bind make jm messag seem use exchang header determin new jm messag creat origin send exchang header seem popul rout set dummi header see http camel nabbl com convert jm messag textmessag bytemessag tc html preben,0,0,0,1,0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsBinding.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/FromTextToBytesMessageTest.java;,0,0
4542,Bernd Fischer,camel-core,1.0,2.0,70.0,4.0,1.0,68.0, find splitter bean registri use multipl camel context vm endpoint find splitter bean registri use multipl camel context vm endpoint, splitter compon use bean split method seem split bean handl express resolv late use camel context current exchang send exchang use separ CamelContext client lt camelContext id client xmln http camel apach org schema spring gt lt camelContext gt rout defin anoth CamelContext server use memori transport like direct vm lt camelContext id server xmln http camel apach org schema spring gt lt rout id rout trace fals streamCache fals gt lt uri vm rout gt lt split gt lt method bean stringLineSplitter method split gt lt log messag send bodi gt lt inOut uri vm rout gt lt log messag send gt lt split gt lt uri mock rout gt lt rout gt lt camelContext gt test fail cannot find class stringLineSplitter camel org apach camel NoSuchBeanException bean could found registri stringLineSplitter camel SNAPSHOT understood camel right failsbecaus tri resolv bean base client camel contextwhich still set current exchang send client server itdoesn contain bean send exchang use client CamelContext anoth rout server CamelContext involv extern compon like jm ActiveMQ lt camelContext id server xmln http camel apach org schema spring gt lt rout id rout trace fals streamCache fals gt lt uri jm queue rout gt lt split gt lt method bean stringLineSplitter method split gt lt log messag send bodi gt lt inOut uri vm rout gt lt log messag send gt lt split gt lt uri mock rout gt lt rout gt lt camelContext gt test pass success seem jm compon creat anew exchang use server CamelContext splitter compon use bean split method seem split bean handl express resolv late use camel context current exchang send exchang use separ camel context client lt camel context id client xmln http camel apach org schema spring gt lt camel context gt rout defin anoth camel context server use memori transport like direct vm lt camel context id server xmln http camel apach org schema spring gt lt rout id rout trace fals stream cach fals gt lt uri vm rout gt lt split gt lt method bean string line splitter method split gt lt log messag send bodi gt lt uri vm rout gt lt log messag send gt lt split gt lt uri mock rout gt lt rout gt lt camel context gt test fail cannot find class string line splitter camel org apach camel bean except bean could found registri string line splitter camel SNAPSHOT understood camel right failsbecaus tri resolv bean base client camel contextwhich still set current exchang send client server itdoesn contain bean send exchang use client camel context anoth rout server camel context involv extern compon like jm activ MQ lt camel context id server xmln http camel apach org schema spring gt lt rout id rout trace fals stream cach fals gt lt uri jm queue rout gt lt split gt lt method bean string line splitter method split gt lt log messag send bodi gt lt uri vm rout gt lt log messag send gt lt split gt lt uri mock rout gt lt rout gt lt camel context gt test pass success seem jm compon creat anew exchang use server camel context,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/model/language/MethodCallExpression.java;camel-core/src/test/java/org/apache/camel/component/vm/VMSplitterTest.java;,0,0
4551,Jason Parr,camel-core,1.0,0.0,34.0,0.0,0.0,35.0, NotifyBuilder wereSentTo condit fire eagerli notifi builder sent condit fire eagerli, problem NotifyBuilder notifi new NotifyBuilder context whenDone wereSentTo mock bar wereSentTo condit fire first messag get endpoint mock bar either need take preced whenDone account wereSentTo need count condit ad method signatur see nabbl trail full detail http camel nabbl com NotifyBuilder condit fail match activemq endpoint tp html problem notifi builder notifi new notifi builder context done sent mock bar sent condit fire first messag get endpoint mock bar either need take preced done account sent need count condit ad method signatur see nabbl trail full detail http camel nabbl com notifi builder condit fail match activemq endpoint tp html,0,0,0,1,0,camel-core/src/main/java/org/apache/camel/builder/NotifyBuilder.java;camel-core/src/test/java/org/apache/camel/ContextTestSupport.java;camel-core/src/test/java/org/apache/camel/builder/NotifyBuilderTest.java;camel-core/src/test/resources/log4j.properties;camel-core/src/test/java/org/apache/camel/builder/NotifyBuilderTest.java;,0,0
4555,Ben Hoyt,camel-hdfs,3.0,0.0,38.0,2.0,2.0,37.0, support nest directori multipl segment file HDFS endpoint consum support nest directori multipl segment file HDFS endpoint consum, common pattern HDFS multipl segment file underneath given directori repres fragment data lot tool understand automat merg segment file ie hadoop fs getmerg pig script loader patch HDFS consum use temporari local directori merg addit tool like pig oozi understand look _SUCCESS file one directori contain segment file indic segment complet written patch addit skip directori _SUCCESS file present common pattern HDFS multipl segment file underneath given directori repres fragment data lot tool understand automat merg segment file ie hadoop fs getmerg pig script loader patch HDFS consum use temporari local directori merg addit tool like pig oozi understand look  SUCCESS file one directori contain segment file indic segment complet written patch addit skip directori  SUCCESS file present,0,1,0,0,0,components/camel-hdfs/src/main/java/org/apache/camel/component/hdfs/HdfsConsumer.java;components/camel-hdfs/src/main/java/org/apache/camel/component/hdfs/HdfsFileType.java;,0,0
4556,Matthew McMahon,camel-netty,0.0,1.0,134.0,9.0,6.0,120.0, NettyProducer creat new connect everi messag netti produc creat new connect everi messag, use NettyProducer without disconnect true configur caus rout block messag netti tcp call appear new socket connect creat everi messag connect new connect allow must default thread pool limit use disconnect true option fix problem socket connect messag sent disconnect seem viabl implement overhead undesir one respons expect channel small unit test show problem http camel nabbl com camel netti produc creat new connect everi messag td html none packag netti import java util array import java util collect import java util concurr TimeUnit import java util concurr atom AtomicBoolean import java util concurr atom AtomicInteger import junit framework TestCase import org apach camel CamelContext import org apach camel exchang import org apach camel ExchangePattern import org apach camel processor import org apach camel builder RouteBuilder import org apach camel impl DefaultCamelContext import org junit import org junit BeforeClass import org junit test import org junit runner RunWith import org junit runner parameter import org junit runner parameter paramet import org slf logger import org slf LoggerFactory RunWith parameter class public class NettyTest extend TestCase privat final static logger logger LoggerFactory getLogger NettyTest class privat final static CamelContext serverContext new DefaultCamelContext privat final CamelContext clientContext new DefaultCamelContext privat final AtomicInteger responseCounter new AtomicInteger privat final AtomicBoolean passedTen new AtomicBoolean fals privat boolean disconnectClient public NettyTest boolean disconnectClient disconnectClient disconnectClient paramet public static collect lt object gt config return array asList new object true fals BeforeClass public static void createServer throw except serverContext addRoutes new RouteBuilder overrid public void configur throw except netti tcp localhost sync true amp disconnectOnNoReply fals amp allowDefaultCodec true amp tcpNoDelay true amp reuseAddress true amp keepAlive fals setExchangePattern ExchangePattern InOut process new processor overrid public void process exchang exchang throw except object bodi exchang getIn getBody logger info request receiv valu bodi transform constant stop serverContext start public void createClient throw except clientContext addRoutes new RouteBuilder overrid public void configur throw except gener echo messag ensur respons sent timer echoTimer delay amp fixedRate true amp period setExchangePattern ExchangePattern InOut transform constant ExchangePattern InOut netti tcp localhost allowDefaultCodec true amp tcpNoDelay true amp reuseAddress true amp keepAlive fals amp sync true amp disconnect disconnectClient toString process new processor overrid public void process exchang exchang throw except object bodi exchang getIn getBody logger info respons number valu responseCounter incrementAndGet bodi responseCounter get gt passedTen set true stop test public void test throw except clientContext getShutdownStrategy setTimeout clientContext start logger info disconnect disconnectClient thread sleep TimeUnit SECONDS toMillis clientContext stop assertTrue respons receiv passedTen get use netti produc without disconnect true configur caus rout block messag netti tcp call appear new socket connect creat everi messag connect new connect allow must default thread pool limit use disconnect true option fix problem socket connect messag sent disconnect seem viabl implement overhead undesir one respons expect channel small unit test show problem http camel nabbl com camel netti produc creat new connect everi messag td html none packag netti import java util array import java util collect import java util concurr time unit import java util concurr atom atom boolean import java util concurr atom atom integ import junit framework test case import org apach camel camel context import org apach camel exchang import org apach camel exchang pattern import org apach camel processor import org apach camel builder rout builder import org apach camel impl default camel context import org junit import org junit class import org junit test import org junit runner run import org junit runner parameter import org junit runner parameter paramet import org slf logger import org slf logger factori run parameter class public class netti test extend test case privat final static logger logger logger factori get logger netti test class privat final static camel context server context new default camel context privat final camel context client context new default camel context privat final atom integ respons counter new atom integ privat final atom boolean pass ten new atom boolean fals privat boolean disconnect client public netti test boolean disconnect client disconnect client disconnect client paramet public static collect lt object gt config return array list new object true fals class public static void creat server throw except server context add rout new rout builder overrid public void configur throw except netti tcp localhost sync true amp disconnect repli fals amp allow default codec true amp tcp delay true amp reus address true amp keep aliv fals set exchang pattern exchang pattern process new processor overrid public void process exchang exchang throw except object bodi exchang get get bodi logger info request receiv valu bodi transform constant stop server context start public void creat client throw except client context add rout new rout builder overrid public void configur throw except gener echo messag ensur respons sent timer echo timer delay amp fix rate true amp period set exchang pattern exchang pattern transform constant exchang pattern netti tcp localhost allow default codec true amp tcp delay true amp reus address true amp keep aliv fals amp sync true amp disconnect disconnect client string process new processor overrid public void process exchang exchang throw except object bodi exchang get get bodi logger info respons number valu respons counter increment get bodi respons counter get gt pass ten set true stop test public void test throw except client context get shutdown strategi set timeout client context start logger info disconnect disconnect client thread sleep time unit SECONDS milli client context stop assert true respons receiv pass ten get,0,0,1,0,0,components/camel-netty/src/main/java/org/apache/camel/component/netty/ClientPipelineFactory.java;components/camel-netty/src/main/java/org/apache/camel/component/netty/DefaultClientPipelineFactory.java;components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyCamelState.java;components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyProducer.java;components/camel-netty/src/main/java/org/apache/camel/component/netty/handlers/ClientChannelHandler.java;components/camel-netty/src/main/java/org/apache/camel/component/netty/handlers/ServerChannelHandler.java;components/camel-netty/src/test/java/org/apache/camel/component/netty/NettyCustomPipelineFactoryAsynchTest.java;components/camel-netty/src/test/java/org/apache/camel/component/netty/NettyCustomPipelineFactorySynchTest.java;,0,1
4559,Willem Jiang,tooling,0.0,0.0,15.0,1.0,0.0,14.0, need specifi sl api version camel maven archetyp need specifi sl api version camel maven archetyp, third part depend introduc version sl api CAMEL show need specifi sl api pom xml resourc third part depend introduc version sl api CAMEL show need specifi sl api pom xml resourc,0,0,0,0,0,tooling/archetypes/camel-archetype-activemq/src/main/resources/archetype-resources/pom.xml;tooling/archetypes/camel-archetype-component/src/main/resources/archetype-resources/pom.xml;tooling/archetypes/camel-archetype-java/src/main/resources/archetype-resources/pom.xml;tooling/archetypes/camel-archetype-scala/src/main/resources/archetype-resources/pom.xml;tooling/archetypes/camel-archetype-spring-dm/src/main/resources/archetype-resources/pom.xml;tooling/archetypes/camel-archetype-spring/src/main/resources/archetype-resources/pom.xml;tooling/archetypes/camel-archetype-web/src/main/resources/archetype-resources/pom.xml;tooling/archetypes/camel-archetype-webconsole/src/main/resources/archetype-resources/pom.xml;,0,0
4560,Sergey Zhemzhitsky,camel-core; camel-xslt,3.0,0.0,74.0,1.0,0.0,76.0, camel file compon close file use camel xslt camel file compon close file use camel xslt, step reproduc creat directori target put file file xml directori target note end tag file close properli run test test fail file file xml remain target FileLockedTest javapackag org apach camel import org apach camel builder RouteBuilder import org apach camel compon mock MockEndpoint import org apach camel test junit CamelTestSupport import org junit test public class FileLockedTest extend CamelTestSupport test public void testFileLocked throw except MockEndpoint result getMockEndpoint mock result result setAssertPeriod result expectedMessageCount result assertIsSatisfied overrid protect RouteBuilder createRouteBuilder throw except return new RouteBuilder overrid public void configur throw except file target delay amp moveFailed error onException throwabl class mock result end xslt FileLockedTest xsl FileLockedTest xsl lt xml version encod UTF gt lt xsl stylesheet xmln xsl http www org XSL transform xmln http schema computershar ru codex version gt lt xsl output method xml encod UTF omit xml declar ye gt lt xsl preserv space element gt lt xsl templat match gt lt xsl appli templat gt lt xsl templat gt lt xsl templat match node gt lt xsl copi gt lt xsl appli templat select node gt lt xsl copi gt lt xsl templat gt lt xsl stylesheet gt file xml note end tag close properli lt root gt lt root step reproduc creat directori target put file file xml directori target note end tag file close properli run test test fail file file xml remain target file lock test javapackag org apach camel import org apach camel builder rout builder import org apach camel compon mock mock endpoint import org apach camel test junit camel test support import org junit test public class file lock test extend camel test support test public void test file lock throw except mock endpoint result get mock endpoint mock result result set assert period result expect messag count result assert satisfi overrid protect rout builder creat rout builder throw except return new rout builder overrid public void configur throw except file target delay amp move fail error except throwabl class mock result end xslt file lock test xsl file lock test xsl lt xml version encod UTF gt lt xsl stylesheet xmln xsl http www org XSL transform xmln http schema computershar ru codex version gt lt xsl output method xml encod UTF omit xml declar ye gt lt xsl preserv space element gt lt xsl templat match gt lt xsl appli templat gt lt xsl templat gt lt xsl templat match node gt lt xsl copi gt lt xsl appli templat select node gt lt xsl copi gt lt xsl templat gt lt xsl stylesheet gt file xml note end tag close properli lt root gt lt root,0,0,1,0,1,camel-core/src/main/java/org/apache/camel/builder/xml/XsltBuilder.java;camel-core/src/test/java/org/apache/camel/component/xslt/XsltFromFileExceptionTest.java;,0,1
4568,Eliot Chen,null,0.0,1.0,34.0,0.0,0.0,35.0, SLF JLog work JdbcDriver quickfix SLF log work jdbc driver quickfix, discov use SLF log JdbcDriver cannot present quickfix config file otherwis default LogFactory ScreenLogFactory use need JdbcDriver set use persist FIX messag databas FIX session manag debug code found could fix swap two line QuickfixjEngine java isJdbcLog set impliedLogFactories isSL JLog set impliedLogFactories pleas fix next releas discov use SLF log jdbc driver cannot present quickfix config file otherwis default log factori screen log factori use need jdbc driver set use persist FIX messag databas FIX session manag debug code found could fix swap two line quickfixj engin java jdbc log set impli log factori SL log set impli log factori pleas fix next releas,0,0,0,0,0,components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjEngine.java;components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjEngine.java;components/camel-quickfix/src/test/java/org/apache/camel/component/quickfixj/QuickfixjEngineTest.java;components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjEngine.java;components/camel-quickfix/src/test/java/org/apache/camel/component/quickfixj/QuickfixjEngineTest.java;,0,0
4579,Claus Ibsen,camel-core,0.0,0.0,36.0,0.0,0.0,36.0, add option XSLT allow StAX add option XSLT allow St AX, new StAX convert may convert StAXSource support XSLT transform get exceptionCaused org apach xml dtm DTMException support javax xml transform stax StAXSource org apach xml dtm ref DTMManagerDefault getDTM DTMManagerDefault java org apach xalan transform TransformerImpl transform TransformerImpl java org apach xalan transform TransformerImpl transform TransformerImpl java org apach xalan transform TransformerImpl transform TransformerImpl java org apach camel builder xml XsltBuilder process XsltBuilder java add option XSLT compon explicit enabl StAX end user want new St AX convert may convert St AX sourc support XSLT transform get except caus org apach xml dtm DTM except support javax xml transform stax St AX sourc org apach xml dtm ref DTM manag default get DTM DTM manag default java org apach xalan transform transform impl transform transform impl java org apach xalan transform transform impl transform transform impl java org apach xalan transform transform impl transform transform impl java org apach camel builder xml xslt builder process xslt builder java add option XSLT compon explicit enabl St AX end user want,1,0,0,0,0,camel-core/src/main/java/org/apache/camel/builder/xml/XsltBuilder.java;camel-core/src/main/java/org/apache/camel/builder/xml/XsltBuilder.java;camel-core/src/test/java/org/apache/camel/component/xslt/XsltRouteAllowStAXTest.java;,0,0
4584,Claus Ibsen,camel-saxon,0.0,0.0,56.0,3.0,1.0,52.0, XQuery compon work StAXSource box queri compon work St AX sourc box, new STaXSource type convert caus camel saxon fail unit test report CI serversCaused net sf saxon tran XPathException unknown sourc class net sf saxon configur buildDocument configur java net sf saxon queri StaticQueryContext buildDocument StaticQueryContext java org apach camel compon xqueri XQueryBuilder createDynamicContext XQueryBuilder java implement optim logic today XSLT convert sourc StAX allow well avoid leak resourc need ensur InputStream use ensur get close new Ta sourc type convert caus camel saxon fail unit test report CI server caus net sf saxon tran path except unknown sourc class net sf saxon configur build document configur java net sf saxon queri static queri context build document static queri context java org apach camel compon xqueri queri builder creat dynam context queri builder java implement optim logic today XSLT convert sourc St AX allow well avoid leak resourc need ensur input stream use ensur get close,0,0,0,0,0,components/camel-saxon/src/main/java/org/apache/camel/component/xquery/XQueryBuilder.java;components/camel-saxon/src/test/java/org/apache/camel/component/xquery/XQueryFromFileExceptionTest.java;components/camel-saxon/src/main/java/org/apache/camel/component/xquery/XQueryBuilder.java;,0,1
4591,Claus Ibsen,camel-core,0.0,0.0,26.0,4.0,1.0,21.0, XPath lock file input case except xpath evalu path lock file input case except xpath evalu, similar issu XPath XSLT XQuery messag java io file except occur evalu file lock window platform need close FileInputStream unlock file allow window access file similar issu path XSLT queri messag java io file except occur evalu file lock window platform need close file input stream unlock file allow window access file,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/builder/xml/XPathBuilder.java;camel-core/src/test/java/org/apache/camel/language/XPathFromFileExceptionTest.java;,0,0
4599,Jonathan Anstey,null,1.0,1.0,32.0,2.0,1.0,31.0, add default transactionName camel jm add default transact name camel jm, say simpl transact rout like activemq queue foo transact new messag get log like DEBUG JmsTransactionManager creat new transact name null PROPAGATION_REQUIRED ISOLATION_DEFAULTwhich help would good actual give TX name context think someth like follow would better DEBUG JmsTransactionManager creat new transact name JmsConsumer foo PROPAGATION_REQUIRED ISOLATION_DEFAULT say simpl transact rout like activemq queue foo transact new messag get log like DEBUG jm transact manag creat new transact name null PROPAGATION REQUIRED ISOLATION DEFAUL twhich help would good actual give TX name context think someth like follow would better DEBUG jm transact manag creat new transact name jm consum foo PROPAGATION REQUIRED ISOLATION DEFAULT,0,0,0,0,0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsEndpointConfigurationTest.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java;,0,0
4600,João Loureiro,camel-core,5.0,0.0,29.0,1.0,1.0,32.0, improv URISupport sanitizeUri appli addit place improv URI support sanit uri appli addit place, issu propos URISupport sanitizeUri method sanit password token URIs contain URIs form scheme user password host JT compon URIs directli benefit improv addit suggest method invok addit sensit place much way DefaultEndpoint toString propos patch attach issu propos URI support sanit uri method sanit password token UR contain UR form scheme user password host JT compon UR directli benefit improv addit suggest method invok addit sensit place much way default endpoint string propos patch attach,0,1,0,0,0,camel-core/src/main/java/org/apache/camel/impl/DefaultComponent.java;camel-core/src/main/java/org/apache/camel/impl/DefaultConsumer.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExecutorServiceManager.java;camel-core/src/main/java/org/apache/camel/util/URISupport.java;camel-core/src/test/java/org/apache/camel/util/URISupportTest.java;,1,0
