issue_id,reporter_col,team_col,component_col,grep_sec,grep_perf,Security_pos_col,Security_neu_col,Security_neg_col,Performance_pos_col,Performance_neu_col,Performance_neg_col,ST_col,Patch_col,CE_col,TC_col,EN_col,files_col,target_Security,target_Performance
1174,Anders Morken,1,Network Server,1,0,2.0,0.0,82.0,1.0,0.0,83.0,0,1,0,0,0,java/engine/org/apache/derby/impl/jdbc/authentication/JNDIAuthenticationSchemeBase.java;,1,0
1187,Mike Matrigali,1,Store,0,1,1.0,0.0,38.0,2.0,0.0,37.0,0,0,1,0,0,java/engine/org/apache/derby/iapi/db/OnlineCompress.java;java/testing/org/apache/derbyTesting/functionTests/master/OnlineCompressTest.out;java/testing/org/apache/derbyTesting/functionTests/tests/store/BaseTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/store/OnlineCompressTest.java;,0,1
1190,John H. Embretsen,1,Network Server,0,0,2.0,0.0,60.0,1.0,2.0,59.0,0,0,0,0,0,java/drda/org/apache/derby/impl/drda/DRDAConnThread.java;,0,0
1203,Halley Pacheco de Oliveira,1,Documentation,0,0,1.0,0.0,48.0,1.0,0.0,48.0,0,0,0,0,1,,0,0
1216,Andrew McIntyre,1,Tools,0,0,0.0,0.0,9.0,0.0,0.0,9.0,0,0,0,0,0,java/tools/org/apache/derby/impl/tools/ij/Main.java;java/tools/org/apache/derby/impl/tools/ij/util.java;,0,0
1219,Kathey Marsden,1,Network Client; Network Server,0,1,0.0,0.0,46.0,0.0,0.0,46.0,0,1,1,0,1,java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/checkDataSource.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/checkDataSource30.out;java/testing/org/apache/derbyTesting/functionTests/suites/DerbyNetClient.exclude;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/checkDataSource.java;,0,1
1230,Ole Solberg,1,Test; Tools,0,1,1.0,0.0,32.0,2.0,1.0,30.0,0,1,0,1,0,java/testing/org/apache/derbyTesting/functionTests/harness/MultiTest.java;java/tools/org/apache/derby/impl/tools/ij/mtTester.java;,0,1
1231,Dyre Tjeldvoll,1,JDBC; SQL,0,0,0.0,0.0,28.0,2.0,1.0,25.0,0,0,0,0,0,java/engine/org/apache/derby/iapi/types/Like.java;,0,0
1235,Rick Hillegas,1,JDBC,0,0,1.0,0.0,7.0,0.0,0.0,8.0,0,0,0,1,0,java/client/org/apache/derby/client/am/PreparedStatement.java;java/client/org/apache/derby/client/am/PreparedStatement40.java;java/client/org/apache/derby/client/am/Statement.java;java/engine/org/apache/derby/iapi/jdbc/BrokeredCallableStatement40.java;java/engine/org/apache/derby/iapi/jdbc/BrokeredPreparedStatement40.java;java/engine/org/apache/derby/iapi/jdbc/BrokeredStatement40.java;java/engine/org/apache/derby/impl/jdbc/EmbedPreparedStatement.java;java/engine/org/apache/derby/impl/jdbc/EmbedStatement.java;java/testing/org/apache/derbyTesting/functionTests/suites/jdbc40.runall;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/StatementTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/XA40Test.java;,0,0
1236,Rick Hillegas,1,JDBC,0,1,1.0,0.0,21.0,0.0,0.0,22.0,0,0,0,0,0,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/XATest.java;,0,0
1248,Knut Anders Hatlen,1,Store,0,0,1.0,0.0,61.0,2.0,0.0,60.0,0,0,1,0,0,java/engine/org/apache/derby/impl/store/raw/data/BasePage.java;java/testing/org/apache/derbyTesting/functionTests/master/OnlineBackupTest5.out;java/testing/org/apache/derbyTesting/functionTests/tests/store/OnlineBackupTest5.sql;java/testing/org/apache/derbyTesting/functionTests/tests/store/OnlineBackupTest5_app.properties;java/testing/org/apache/derbyTesting/functionTests/tests/store/copyfiles.ant;java/engine/org/apache/derby/impl/store/raw/log/LogToFile.java;,0,0
1252,Dag H. Wanvik,1,JDBC; Network Client; Network Server,0,1,1.0,0.0,49.0,1.0,0.0,49.0,0,0,0,0,0,java/client/org/apache/derby/client/am/DatabaseMetaData.java;java/engine/org/apache/derby/impl/sql/catalog/metadata_net.properties;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/metadata.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/odbc_metadata.out;,0,0
1254,Kristian Waagan,1,JDBC,0,1,1.0,2.0,46.0,2.0,0.0,47.0,0,0,0,1,0,java/client/org/apache/derby/client/ClientPooledConnection40.java;java/client/org/apache/derby/client/ClientXAConnection40.java;java/client/org/apache/derby/client/net/NetXAConnection.java;java/client/org/apache/derby/client/net/NetXAConnection40.java;,0,0
1255,Rick Hillegas,1,JDBC,0,0,0.0,0.0,16.0,1.0,0.0,15.0,0,0,0,1,0,java/engine/org/apache/derby/iapi/jdbc/BrokeredConnection40.java;java/engine/org/apache/derby/impl/jdbc/EmbedBlob.java;java/engine/org/apache/derby/impl/jdbc/EmbedClob.java;java/engine/org/apache/derby/impl/jdbc/EmbedConnection40.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/ConnectionTest.java;,0,0
1266,Dag H. Wanvik,1,Network Client,0,0,2.0,0.0,42.0,3.0,1.0,40.0,0,0,1,0,0,java/build/org/apache/derbyBuild/splitmessages.java;java/client/org/apache/derby/client/am/ResultSet.java;java/engine/org/apache/derby/loc/messages_en.properties;java/shared/org/apache/derby/shared/common/reference/SQLState.java;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/jdk14/updatableResultSet.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/updatableResultSet.out;,0,0
1274,Kathey Marsden,1,Network Server,0,0,1.0,0.0,31.0,0.0,0.0,32.0,0,0,0,0,0,java/drda/org/apache/derby/impl/drda/NetworkServerControlImpl.java;java/testing/org/apache/derbyTesting/functionTests/suites/derbynetmats.runall;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/ShutDownDBWhenNSShutsDownTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/ShutDownDBWhenNSShutsDownTest_app.properties;java/testing/org/apache/derbyTesting/functionTests/util/BaseTestCase.java;,0,0
1276,Andreas Korneliussen,1,SQL,0,1,0.0,0.0,40.0,3.0,0.0,37.0,0,0,0,0,0,java/engine/org/apache/derby/impl/sql/execute/ScrollInsensitiveResultSet.java;,0,0
1290,Deepa Remesh,1,Test,0,0,0.0,1.0,14.0,0.0,0.0,15.0,0,0,0,0,0,java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ver2.8/LOBTest.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ver2.8/parameterMapping.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ver2.8/resultset.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ver2.8/testSecMec.out;,0,0
1308,Sunitha Kambhampati,1,Test,0,0,2.0,0.0,41.0,3.0,0.0,40.0,0,0,0,0,0,java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/ClosedObjectTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/ConnectionTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/DataSourceTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/StatementEventsTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/UnsupportedVetter.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/VerifySignatures.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/XA40Test.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/UpdateXXXTest_app.properties;java/testing/org/apache/derbyTesting/functionTests/util/BaseJDBCTestCase.java;java/testing/org/apache/derbyTesting/functionTests/util/TestConfiguration.java;java/testing/org/apache/derbyTesting/functionTests/util/TestDataSourceFactory.java;,0,0
1313,Fernanda Pizzorno,1,JDBC,0,1,2.0,0.0,34.0,2.0,0.0,34.0,0,0,0,0,0,java/client/org/apache/derby/client/net/CodePoint.java;java/client/org/apache/derby/client/net/NetConnectionRequest.java;java/client/org/apache/derby/client/net/NetCursor.java;java/drda/org/apache/derby/impl/drda/CodePoint.java;java/drda/org/apache/derby/impl/drda/DRDAConnThread.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/SURQueryMixTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/SURTest.java;,0,0
1314,Knut Anders Hatlen,1,JDBC,0,0,0.0,0.0,18.0,0.0,0.0,18.0,0,0,0,0,0,java/client/org/apache/derby/client/am/PreparedStatement.java;java/client/org/apache/derby/client/am/Statement.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/ProcedureTest.java;,0,0
1320,Sunitha Kambhampati,1,Test,0,0,0.0,1.0,72.0,1.0,0.0,72.0,0,0,0,0,0,java/testing/org/apache/derbyTesting/functionTests/tests/lang/procedure.java;,0,0
1322,Dag H. Wanvik,1,JDBC; Network Client,0,1,1.0,0.0,31.0,1.0,0.0,31.0,0,0,0,0,0,java/client/org/apache/derby/client/am/ResultSet.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/SURBaseTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/SURTest.java;,0,0
1324,Jean T. Anderson,0,Tools,0,0,1.0,1.0,62.0,3.0,1.0,60.0,1,0,0,0,0,COPYRIGHT;java/drda/org/apache/derby/impl/drda/EbcdicCcsidManager.java;java/engine/org/apache/derby/database/Database.java;java/engine/org/apache/derby/database/UserUtility.java;java/engine/org/apache/derby/iapi/db/ConnectionInfo.java;java/engine/org/apache/derby/iapi/db/ConsistencyChecker.java;java/engine/org/apache/derby/iapi/db/Factory.java;java/engine/org/apache/derby/iapi/db/PropertyInfo.java;java/engine/org/apache/derby/iapi/db/TriggerExecutionContext.java;java/engine/org/apache/derby/impl/sql/compile/AggregateDefinition.java;java/engine/org/apache/derby/vti/VTICosting.java;java/engine/org/apache/derby/vti/VTIEnvironment.java;tools/jar/copyright.txt;,0,0
1325,Deepa Remesh,1,JDBC,0,0,2.0,1.0,33.0,2.0,0.0,34.0,0,0,0,0,0,java/engine/org/apache/derby/jdbc/EmbedXAResource.java;java/testing/org/apache/derbyTesting/functionTests/master/checkDataSource.out;java/testing/org/apache/derbyTesting/functionTests/master/checkDataSource30.out;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/checkDataSource.java;,0,0
1327,Kathey Marsden,1,SQL,0,1,2.0,1.0,137.0,6.0,1.0,133.0,0,0,1,0,0,java/engine/org/apache/derby/iapi/sql/conn/LanguageConnectionContext.java;java/engine/org/apache/derby/iapi/sql/dictionary/ColumnDescriptor.java;java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java;java/engine/org/apache/derby/impl/sql/catalog/SYSCOLUMNSRowFactory.java;java/engine/org/apache/derby/impl/sql/catalog/SYSFILESRowFactory.java;java/engine/org/apache/derby/impl/sql/compile/CallStatementNode.java;java/engine/org/apache/derby/impl/sql/compile/FromList.java;java/engine/org/apache/derby/impl/sql/compile/FromSubquery.java;java/engine/org/apache/derby/impl/sql/compile/InsertNode.java;java/engine/org/apache/derby/impl/sql/compile/ResultColumnList.java;java/engine/org/apache/derby/impl/sql/compile/SubqueryList.java;java/engine/org/apache/derby/impl/sql/compile/UpdateNode.java;java/engine/org/apache/derby/impl/sql/execute/AlterTableConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/ConstraintConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/CreateTableConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/CreateViewConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/DropConstraintConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/DropIndexConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/DropSchemaConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/DropViewConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/GenericResultSetFactory.java;java/engine/org/apache/derby/impl/sql/execute/IndexConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/InsertConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/SetConstraintsConstantAction.java;java/engine/org/apache/derby/impl/sql/execute/WriteCursorConstantAction.java;java/testing/org/apache/derbyTesting/functionTests/master/JitTest.out;java/testing/org/apache/derbyTesting/functionTests/suites/derbylang.runall;java/testing/org/apache/derbyTesting/functionTests/tests/lang/JitTest.java;,0,0
1339,Halley Pacheco de Oliveira,1,Localization,0,0,1.0,0.0,19.0,0.0,0.0,20.0,0,0,0,0,0,java/drda/org/apache/derby/loc/drda/messages_pt_BR.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;java/tools/org/apache/derby/loc/toolsmessages_pt_BR.properties;java/drda/org/apache/derby/loc/drda/servlet_pt_BR.properties;java/tools/org/apache/derby/loc/sysinfoMessages_pt_BR.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;java/drda/org/apache/derby/loc/drda/servlet_pt_BR.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;java/tools/org/apache/derby/loc/sysinfoMessages_pt_BR.properties;java/drda/org/apache/derby/loc/drda/messages_pt_BR.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;,0,0
1351,Rajesh Kartha,1,Test,0,0,0.0,0.0,13.0,2.0,0.0,11.0,0,0,1,0,0,java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/forupdate.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/forupdate.out;java/testing/org/apache/derbyTesting/functionTests/tests/lang/forupdate_sed.properties;,0,0
1355,Piet Blok,0,Network Client,0,0,0.0,0.0,127.0,10.0,0.0,117.0,1,0,1,0,0,java/client/org/apache/derby/client/am/ColumnMetaData.java;java/testing/org/apache/derbyTesting/functionTests/tests/lang/AIjdbc.java;java/testing/org/apache/derbyTesting/functionTests/tests/lang/LangHarnessJavaTest.java;,0,0
1362,Daniel John Debrunner,1,Build tools,0,0,0.0,0.0,18.0,1.0,0.0,17.0,0,0,0,0,0,build.xml;,0,0
1367,Kathey Marsden,1,SQL; Test,1,0,4.0,0.0,33.0,2.0,0.0,35.0,1,0,0,0,0,java/testing/org/apache/derbyTesting/functionTests/master/grantRevoke.out;java/testing/org/apache/derbyTesting/functionTests/suites/derbynetclientmats.runall;java/testing/org/apache/derbyTesting/functionTests/tests/lang/grantRevoke.java;,0,0
1376,Halley Pacheco de Oliveira,1,Localization,0,0,0.0,0.0,30.0,0.0,0.0,30.0,0,0,0,0,0,java/engine/org/apache/derby/loc/messages_en.properties;java/testing/org/apache/derbyTesting/functionTests/master/errorCode.out;java/testing/org/apache/derbyTesting/functionTests/master/j9_13/errorCode.out;java/testing/org/apache/derbyTesting/functionTests/master/j9_22/errorCode.out;java/testing/org/apache/derbyTesting/functionTests/master/rollForwardBackup.out;java/testing/org/apache/derbyTesting/functionTests/tests/store/rollForwardBackup_sed.properties;java/engine/org/apache/derby/loc/messages_pt_BR.properties;,0,0
1380,Dyre Tjeldvoll,1,JDBC,0,0,0.0,0.0,23.0,2.0,0.0,21.0,0,0,0,1,0,java/client/org/apache/derby/client/am/FailedProperties40.java;java/client/org/apache/derby/client/am/LogicalConnection40.java;java/client/org/apache/derby/client/net/NetConnection40.java;java/engine/org/apache/derby/iapi/jdbc/BrokeredConnection40.java;java/engine/org/apache/derby/iapi/jdbc/FailedProperties40.java;java/engine/org/apache/derby/impl/jdbc/EmbedConnection40.java;java/testing/org/apache/derbyTesting/functionTests/master/TestDbMetaData.out;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/ClosedObjectTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/ConnectionTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/TestDbMetaData.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/UnsupportedVetter.java;java/client/org/apache/derby/client/am/LogicalConnection40.java;java/client/org/apache/derby/client/net/NetConnection40.java;java/client/org/apache/derby/jdbc/ClientConnectionPoolDataSource40.java;java/client/org/apache/derby/jdbc/ClientDataSource40.java;java/client/org/apache/derby/jdbc/ClientXADataSource40.java;java/engine/org/apache/derby/iapi/jdbc/BrokeredConnection40.java;java/engine/org/apache/derby/impl/jdbc/EmbedConnection40.java;java/engine/org/apache/derby/jdbc/EmbeddedConnectionPoolDataSource40.java;java/engine/org/apache/derby/jdbc/EmbeddedDataSource40.java;java/engine/org/apache/derby/jdbc/EmbeddedXADataSource40.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/ConnectionTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/TestQueryObject.java;,0,0
1386,A B,1,SQL,0,0,2.0,0.0,59.0,3.0,2.0,56.0,0,0,1,0,0,java/engine/org/apache/derby/iapi/types/Like.java;java/testing/org/apache/derbyTesting/functionTests/master/dynamicLikeOptimization.out;java/testing/org/apache/derbyTesting/functionTests/tests/lang/dynamicLikeOptimization.sql;,0,0
1416,David Van Couvering,1,JDBC,0,0,0.0,0.0,13.0,0.0,0.0,13.0,0,0,0,0,0,java/engine/org/apache/derby/loc/messages.xml;java/testing/org/apache/derbyTesting/functionTests/master/GetPropertyInfoTest.out;java/testing/org/apache/derbyTesting/functionTests/master/MessageBundleTest.out;,0,0
1431,Bryan Pendleton,1,Demos/Scripts; Documentation,0,0,0.0,0.0,16.0,0.0,0.0,16.0,0,0,0,1,0,build.xml;frameworks/readme.html;,0,0
1436,Bernt M. Johnsen,1,Demos/Scripts,0,0,0.0,0.0,22.0,1.0,0.0,21.0,0,0,1,0,0,frameworks/embedded/bin/setEmbeddedCP.ksh;,0,0
1444,Vemund Østgaard,1,Test,0,0,0.0,0.0,29.0,0.0,0.0,29.0,0,0,0,0,0,java/testing/org/apache/derbyTesting/functionTests/harness/RunList.java;,0,0
1458,David Van Couvering,1,Build tools,0,0,0.0,0.0,27.0,2.0,0.0,25.0,0,0,0,0,0,build.xml;build.xml;java/build/org/apache/derbyBuild/MessageBundleTest.java;java/testing/org/apache/derbyTesting/functionTests/master/MessageBundleTest.out;java/testing/org/apache/derbyTesting/functionTests/tests/i18n/MessageBundleTest.java;build.xml;build.xml;build.xml;,0,0
1466,Kathey Marsden,1,Network Server,0,0,0.0,0.0,39.0,0.0,2.0,37.0,0,0,1,0,0,java/drda/org/apache/derby/impl/drda/NetworkServerControlImpl.java;java/engine/org/apache/derby/iapi/jdbc/DRDAServerStarter.java;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/DerbyNetNewServer.java;,0,0
1470,Ramandeep Kaur,1,Demos/Scripts,0,0,1.0,0.0,41.0,0.0,0.0,42.0,0,0,1,0,0,build.xml;tools/jar/dnc.properties;,0,0
1489,Bryan Pendleton,1,Documentation; SQL,0,0,0.0,0.0,23.0,0.0,0.0,23.0,0,0,0,0,0,java/engine/org/apache/derby/iapi/sql/compile/C_NodeTypes.java;java/engine/org/apache/derby/iapi/sql/depend/DependencyManager.java;java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java;java/engine/org/apache/derby/iapi/sql/dictionary/ViewDescriptor.java;java/engine/org/apache/derby/impl/sql/compile/ModifyColumnNode.java;java/engine/org/apache/derby/impl/sql/compile/NodeFactoryImpl.java;java/engine/org/apache/derby/impl/sql/compile/sqlgrammar.jj;java/engine/org/apache/derby/impl/sql/depend/BasicDependencyManager.java;java/engine/org/apache/derby/impl/sql/execute/AlterTableConstantAction.java;java/testing/org/apache/derbyTesting/functionTests/master/altertable.out;java/testing/org/apache/derbyTesting/functionTests/master/altertableDropColumn.out;java/testing/org/apache/derbyTesting/functionTests/master/db2Compatibility.out;java/testing/org/apache/derbyTesting/functionTests/master/grantRevokeDDL.out;java/testing/org/apache/derbyTesting/functionTests/suites/derbylang.runall;java/testing/org/apache/derbyTesting/functionTests/tests/lang/altertable.sql;java/testing/org/apache/derbyTesting/functionTests/tests/lang/altertableDropColumn.sql;java/testing/org/apache/derbyTesting/functionTests/tests/lang/db2Compatibility.sql;,0,0
1493,Knut Anders Hatlen,1,JDBC,0,1,1.0,0.0,27.0,0.0,0.0,28.0,0,0,0,0,0,java/engine/org/apache/derby/impl/jdbc/EmbedPreparedStatement.java;java/testing/org/apache/derbyTesting/functionTests/master/prepStmtNull.out;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/prepStmtNull.java;,0,0
1496,Sunitha Kambhampati,1,Test,1,0,5.0,3.0,46.0,1.0,1.0,52.0,0,1,0,0,1,java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/NSSecurityMechanismTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/build.xml;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/NSSecurityMechanismTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/_Suite.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/AuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/DriverMgrAuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/PoolDSAuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/XADSAuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/_Suite.java;java/testing/org/apache/derbyTesting/junit/JDBCDataSource.java;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/dataSourcePermissions_net.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ibm14/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ibm14/ver2.6/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/jdk14/ver2.8/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/secureUsers.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/secureUsers1.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/secureUsersldap.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/users.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/users2.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ver2.6/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNet/ver2.8/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/dataSourcePermissions_net.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/ibm14/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/jdk14/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/secureUsers.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/secureUsers1.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/secureUsersldap.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/testSecMec.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/users.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/users2.out;java/testing/org/apache/derbyTesting/functionTests/master/dataSourcePermissions.out;java/testing/org/apache/derbyTesting/functionTests/master/j9_foundation/users.out;java/testing/org/apache/derbyTesting/functionTests/master/j9_foundation/users2.out;java/testing/org/apache/derbyTesting/functionTests/master/secureUsers.out;java/testing/org/apache/derbyTesting/functionTests/master/secureUsers1.out;java/testing/org/apache/derbyTesting/functionTests/master/users.out;java/testing/org/apache/derbyTesting/functionTests/master/users2.out;java/testing/org/apache/derbyTesting/functionTests/suites/DerbyNetClientRemote.exclude;java/testing/org/apache/derbyTesting/functionTests/suites/DerbyNetClientUseprocess.exclude;java/testing/org/apache/derbyTesting/functionTests/suites/DerbyNetRemote.exclude;java/testing/org/apache/derbyTesting/functionTests/suites/DerbyNetUseprocess.exclude;java/testing/org/apache/derbyTesting/functionTests/suites/derbynetmats.runall;java/testing/org/apache/derbyTesting/functionTests/suites/j9derbynetmats.runall;java/testing/org/apache/derbyTesting/functionTests/suites/jdbcapi.runall;java/testing/org/apache/derbyTesting/functionTests/suites/xa.runall;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/dataSourcePermissions_net.java;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/dataSourcePermissions_net.policy;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/dataSourcePermissions_net_app.properties;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/dataSourcePermissions_net_sed.properties;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/testSecMec.java;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/testSecMec.policy;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/testSecMec_app.properties;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/testSecMec_sed.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/JDBCHarnessJavaTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/dataSourcePermissions.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers.sql;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers1.policy;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers1.sql;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers1_app.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers1_derby.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers1_sed.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers_app.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers_derby.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/secureUsers_sed.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users.sql;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users2.sql;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users2_app.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users2_derby.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users2_sed.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users_app.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users_derby.properties;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/users_sed.properties;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/_Suite.java;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/checkDataSource.out;java/testing/org/apache/derbyTesting/functionTests/master/DerbyNetClient/checkDataSource30.out;java/testing/org/apache/derbyTesting/functionTests/master/checkDataSource.out;java/testing/org/apache/derbyTesting/functionTests/master/checkDataSource30.out;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/NSSecurityMechanismTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/AuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/DriverMgrAuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/PoolDSAuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/XADSAuthenticationTest.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/checkDataSource.java;java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/_Suite.java;,1,0
1499,Myrna van Lunteren,1,Test,0,1,1.0,1.0,48.0,2.0,1.0,47.0,1,0,0,0,0,java/testing/org/apache/derbyTesting/functionTests/harness/RunList.java;,0,0
