issue_id,reporter_col,team_col,component_col,grep_sec,grep_perf,Security_pos_col,Security_neu_col,Security_neg_col,Performance_pos_col,Performance_neu_col,Performance_neg_col,ST_col,Patch_col,CE_col,TC_col,EN_col,target_Security,target_Performance
1391,Edvin Syse,0,wicket,1,1,0.0,0.0,1.0,0.045454545454545456,0.0,0.9992790194664743,0,0,0,0,0,0,0
1397,David Shepherdson,0,null,0,1,0.021739130434782608,0.02221149203283438,0.9990021189778285,0.021739130434782608,0.0,0.9995171414775471,0,0,0,0,0,0,0
1399,Filippo Guerzoni,0,wicket,0,1,0.0136986301369863,0.013886246908883394,0.9996116314936849,0.0273972602739726,0.02815814850530376,0.9991954968944873,0,0,0,0,0,0,0
1400,Ashley Abraham,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1401,Ned Collyer,0,wicket-datetime,0,1,0.041666666666666664,0.0,0.9981916817359855,0.0,0.0,1.0,0,0,0,0,0,0,0
1402,John Patterson,0,wicket,0,1,0.020833333333333332,0.0,0.9995569339831635,0.0,0.020833333333333332,0.9995569339831635,0,0,0,0,0,0,0
1406,Michael Sparer,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1420,Carlos Pita,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1422,Ryan Baucom,0,wicket,0,0,0.0,0.0,1.0,0.0,0.041666666666666664,0.9981916817359855,0,0,0,0,0,0,0
1423,Chris Davies,0,wicket-auth-roles,1,0,0.04,0.0,0.9983361064891847,0.04,0.0,0.9983361064891847,0,0,0,0,0,0,0
1427,Sebastiaan van Erk,0,null,0,0,0.037037037037037035,0.0,0.9985775248933143,0.037037037037037035,0.0,0.9985775248933143,0,0,0,0,0,0,0
1431,Ned Collyer,0,wicket-examples,0,0,0.04,0.0,0.9983361064891847,0.04,0.0,0.9983361064891847,0,0,0,0,0,0,0
1434,Lars Vonk,0,wicket,0,1,0.07692307692307693,0.0208,0.9979250997598447,0.019230769230769232,0.01960045231813042,0.9992239782464748,0,0,0,0,0,0,0
1435,Lars Vonk,0,wicket,0,1,0.04,0.0,0.9991673605328892,0.02,0.0,0.9995920032639738,0,0,0,0,0,0,0
1436,Nick Heudecker,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1438,Maurice Marrink,1,wicket,0,1,0.014492753623188406,0.007352157698454981,0.9998382120216475,0.021739130434782608,0.02221864434068588,0.9996670974157679,0,0,0,0,0,0,1
1442,Gerolf Seitz,1,wicket,0,0,0.0,0.045454545454545456,0.9978401727861771,0.0,0.0,1.0,0,0,0,0,0,0,0
1445,Niclas Hedhman,0,wicket,0,0,0.0,0.05555555555555555,0.9967426710097719,0.0,0.0,1.0,0,0,0,0,0,0,0
1462,Matej Knopp,1,wicket,0,0,0.0,0.0,1.0,0.0,0.1111111111111111,0.9863013698630138,0,0,0,0,0,0,0
1468,Igor Vaynberg,1,site,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1473,Michael Lefevre,0,wicket,1,1,0.0196078431372549,0.009998039600078416,0.999701040083181,0.0196078431372549,0.009998039600078416,0.999701040083181,0,0,0,0,0,0,0
1483,Miguel Munoz,0,wicket,0,1,0.026881720430107527,0.005524041460010097,0.99982000039519,0.016129032258064516,0.0,0.9999118709791134,0,0,0,0,0,0,0
1492,Matej Knopp,1,null,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1496,Kaspar Fischer,0,wicket-extensions,0,0,0.0,0.047619047619047616,0.997624703087886,0.0,0.0,1.0,0,0,0,0,0,0,0
1499,Jan Kriesten,0,wicket-extensions,0,1,0.04285714285714286,0.014915832090347326,0.9991254174589052,0.0,0.0,1.0,0,0,0,0,0,0,0
1501,Jan Kriesten,0,wicket,0,0,0.058823529411764705,0.0,0.9963369963369964,0.058823529411764705,0.0,0.9963369963369964,0,0,0,0,0,0,0
1504,Niels Bo,0,wicket-extensions,0,0,0.0,0.05,0.9973753280839894,0.05,0.0,0.9973753280839894,0,0,0,0,0,0,0
1507,Meetesh Karia,0,wicket,0,0,0.034482758620689655,0.0,0.998769987699877,0.034482758620689655,0.03567035670356703,0.9974084699474957,0,0,0,0,0,0,0
1512,Johannes Schneider,0,wicket,0,0,0.0,0.0,1.0,0.038461538461538464,0.039938556067588324,0.9967439657858771,0,0,0,0,0,0,0
1538,John Patterson,0,wicket,0,0,0.058823529411764705,0.06227106227106227,0.9919916781851604,0.0,0.0,1.0,0,0,0,0,0,0,0
1583,Jonathan Locke,1,wicket,0,0,0.0,0.0,1.0,0.023809523809523808,0.0,0.9994196169471851,0,0,0,0,0,0,0
1607,Nathan Hamblen,0,wicket,0,1,0.0,0.0,1.0,0.02127659574468085,0.04345815996301433,0.9985309169324045,0,0,0,0,0,0,1
1608,Gerolf Seitz,1,wicket-extensions,0,0,0.125,0.0,0.9911504424778761,0.0,0.0,1.0,0,0,0,0,0,0,1
1618,Johan Compagner,1,wicket,0,0,0.037037037037037035,0.0,0.9985775248933143,0.07407407407407407,0.0,0.9970457902511078,0,0,0,0,0,0,0
1642,Martin Makundi,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1643,Doug Donohoe,0,wicket,0,1,0.028985507246376812,0.0,0.9995675675675676,0.014492753623188406,0.014702748774770935,0.9995644360315065,0,0,0,0,0,0,0
1645,Jawher Moussa,0,wicket-datetime,0,1,0.0,0.018518518518518517,0.9996507160321341,0.037037037037037035,0.019217081850533807,0.9988981933779046,0,0,0,0,0,0,0
1648,Andrey Tuzhikov,0,wicket,0,0,0.020833333333333332,0.0,0.9995569339831635,0.041666666666666664,0.0,0.9990950226244344,0,0,0,0,0,0,0
1667,Frédéric Donckels,0,null,0,0,0.012987012987012988,0.01315564667691782,0.9996515526623497,0.05194805194805195,0.01368888888888889,0.9990892061234286,0,0,0,0,0,0,1
1669,Rodolfo Hansen,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1679,Stefan Fussenegger,0,wicket,0,1,0.0,0.0,1.0,0.04,0.0,0.9983361064891847,0,0,0,0,0,0,1
1682,Kent Tong,0,wicket,0,0,0.023809523809523808,0.024376088218224026,0.9987968091115399,0.047619047619047616,0.0,0.9988109393579072,0,0,0,0,0,0,0
1684,Ned Collyer,0,wicket,0,0,0.041666666666666664,0.0,0.9981916817359855,0.0,0.0,1.0,0,0,0,0,0,0,1
1694,Peter Ertl,1,wicket,1,1,0.030303030303030304,0.0,0.999684443041969,0.030303030303030304,0.0,0.999684443041969,0,0,0,0,0,0,0
1700,Will Hoover,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1705,Gili,0,wicket-guice,1,0,0.08333333333333333,0.0,0.9962264150943396,0.08333333333333333,0.0,0.9962264150943396,0,0,0,0,0,0,0
1706,Mika Salminen,0,wicket,1,0,0.0,0.0,1.0,0.0,0.05357142857142857,0.9989902389767754,0,0,0,0,0,0,0
1709,Geoff Reedy,0,wicket-guice,0,0,0.043478260869565216,0.0,0.9980276134122288,0.0,0.0,1.0,0,0,0,0,0,0,0
1711,Jonas,0,wicket,0,0,0.0,0.0,1.0,0.02631578947368421,0.08102345415778252,0.9968528989357764,0,0,0,0,0,0,0
1714,Ritesh Trivedi,0,wicket,0,0,0.03508771929824561,0.0,0.9993624481989162,0.017543859649122806,0.0,0.9996868149076104,0,0,0,0,0,0,0
1719,Andrea Aime,0,wicket,1,0,0.0,0.0,1.0,0.03333333333333333,0.0,0.9994256174612293,0,0,0,0,0,0,0
1730,Michael Sparer,0,wicket-extensions,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1750,Marat Radchenko,0,wicket,0,0,0.01639344262295082,0.01666211417645452,0.9994400500450532,0.0,0.0,1.0,0,0,0,0,0,0,0
1754,Brad Fritz,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1755,uygar yuzsuren,0,wicket,0,0,0.0,0.0,1.0,0.022727272727272728,0.0,0.999471737982039,0,0,0,0,0,0,0
1756,Sualeh Fatehi,0,wicket-extensions,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1777,Stefan Fussenegger,0,wicket,1,1,0.0196078431372549,0.0199921599372795,0.9991924892725053,0.058823529411764705,0.0208078335373317,0.9983085814258995,0,0,0,0,0,0,1
1780,Martijn Dashorst,1,null,0,0,0.01639344262295082,0.0,0.9997268505872713,0.0,0.0,1.0,0,0,0,0,0,0,0
1788,Federico Fanton,0,wicket,0,1,0.06818181818181818,0.048699501936912006,0.9970119979872063,0.0,0.0,1.0,0,0,0,0,0,0,0
1794,dennis lucero,0,null,0,0,0.05405405405405406,0.0,0.9984579799537393,0.02702702702702703,0.0,0.9992498124531134,0,0,0,0,0,0,0
1806,Jörn Zaefferer,0,wicket,0,0,0.018867924528301886,0.0,0.9996372869060574,0.03773584905660377,0.0,0.9992606284658041,0,0,0,0,0,0,0
1816,Gili,0,wicket,0,1,0.018867924528301886,0.0,0.9996372869060574,0.03773584905660377,0.0,0.9992606284658041,0,0,0,0,0,0,0
1845,Steve Hiller,0,wicket; wicket-auth-roles,1,1,0.09090909090909091,0.01664145234493192,0.9981804263200635,0.015151515151515152,0.0,0.9997669540899558,0,0,0,0,0,0,0
1855,Pieter van Prooijen,0,wicket,0,0,0.0,0.0,1.0,0.0,0.02631578947368421,0.9992892679459844,0,0,0,0,0,0,0
1856,Kaspar Fischer,0,wicket,0,1,0.0,0.0,1.0,0.016129032258064516,0.0,0.999735659529474,0,0,0,0,0,0,0
1857,Timo Rantalaiho,1,wicket,0,1,0.027777777777777776,0.0,0.9996033320111068,0.09722222222222222,0.015361638574781308,0.9982439662540906,0,0,0,0,0,0,1
1863,Marieke Vandamme,0,wicket-datetime,0,1,0.0,0.0,1.0,0.01818181818181818,0.018512285425782565,0.9993081374277228,0,0,0,0,0,0,0
1868,Eelco Hillenius,1,wicket,0,0,0.0,0.03333333333333333,0.9988518943742823,0.0,0.0,1.0,0,0,0,0,0,0,0
1871,ywtsang,0,wicket,0,0,0.041666666666666664,0.0433996383363472,0.9961482431690167,0.041666666666666664,0.0,0.9981916817359855,0,0,0,0,0,0,0
1886,Jörn Zaefferer,0,null,1,1,0.125,0.0,0.9955555555555555,0.0,0.0,1.0,0,0,0,0,0,0,0
1888,Christian Oldiges,0,wicket,0,0,0.018518518518518517,0.0,0.9996507160321341,0.018518518518518517,0.0,0.9996507160321341,0,0,0,0,0,0,0
1894,Stefan Fussenegger,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1897,Adrian Sandor,0,null,0,0,0.0625,0.0,0.9986130374479889,0.0,0.0,1.0,0,0,0,0,0,0,0
1898,Oliver Matz,0,wicket,1,0,0.10606060606060606,0.016918738784926942,0.9978841527700104,0.015151515151515152,0.0,0.9997669540899558,0,0,0,0,0,0,0
1903,Frank Klein Koerkamp,0,null,0,1,0.0,0.0,1.0,0.0,0.08333333333333333,0.9924812030075187,0,0,0,0,0,0,0
1904,Jan Loose,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1915,Piller Sébastien,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1919,Sergey Derugo,0,wicket,0,1,0.0,0.0,1.0,0.022727272727272728,0.04648705758055996,0.9983146906646142,0,0,0,0,0,0,0
1930,Bruno Borges,0,wicket,0,0,0.047619047619047616,0.0,0.997624703087886,0.0,0.0,1.0,0,0,0,0,0,0,0
1941,Esko Suomi,0,wicket-extensions,0,0,0.0,0.0,1.0,0.021739130434782608,0.02221149203283438,0.9990021189778285,0,0,0,0,0,0,0
1946,Jeremy Thomerson,1,wicket,0,1,0.020833333333333332,0.0,0.9995569339831635,0.020833333333333332,0.021267168808152413,0.9990856085694976,0,0,0,0,0,0,0
1947,Adrian Sandor,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1954,Nikita Tovstoles,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1960,Dipu C Seminlal,0,wicket-extensions,0,0,0.0,0.0,1.0,0.03333333333333333,0.0,0.9988518943742823,0,0,0,0,0,0,0
1962,Sebastiaan van Erk,0,wicket,0,0,0.0,0.0,1.0,0.0,0.038461538461538464,0.9984639016897081,0,0,0,0,0,0,0
1985,Frank van Lankvelt,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
1988,Roberto Fasciolo,0,wicket-datetime,1,1,0.01680672268907563,0.0,0.9998563734290843,0.04201680672268908,0.017537395917765826,0.9994685486385858,0,0,0,0,0,0,1
2011,Murat Yücel,0,wicket,0,0,0.04,0.0415973377703827,0.9964648314162877,0.0,0.0,1.0,0,0,0,0,0,0,0
2015,Kari Maja,0,wicket,0,0,0.09375,0.0,0.9967776584317938,0.0,0.03125,0.998992950654582,0,0,0,0,0,0,0
2016,Martin Makundi,0,wicket,0,0,0.025974025974025976,0.013328717327332526,0.9994691637840293,0.0,0.012987012987012988,0.9998291474457544,0,0,0,0,0,0,0
2019,Maarten Billemont,0,wicket,0,1,0.045454545454545456,0.0,0.9994591671173607,0.011363636363636364,0.011492751730442731,0.9997342986613817,0,0,0,0,0,0,0
2020,Emond Papegaaij,1,wicket,0,1,0.0,0.0,1.0,0.03225806451612903,0.033297529538131046,0.9977445607794379,0,0,0,0,0,0,0
2024,Ian Bacher,0,wicket-extensions,0,0,0.0,0.02,0.9995920032639738,0.02,0.02039983680130559,0.9991590445346302,0,0,0,0,0,0,0
2025,Erik van Oosten,0,wicket,0,1,0.0,0.0,1.0,0.0,0.02857142857142857,0.9991603694374475,0,0,0,0,0,0,1
2029,Aslak Knutsen,0,wicket-extensions,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2030,Maarten Billemont,0,wicket,0,1,0.03278688524590164,0.016939738961399612,0.9991433788391595,0.0,0.0,1.0,0,0,0,0,0,0,0
2045,Andy Thomson,0,wicket,0,1,0.03125,0.0,0.9996640913671482,0.0,0.0,1.0,0,0,0,0,0,0,0
2048,David,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2049,David,0,wicket,0,1,0.0,0.0,1.0,0.03571428571428571,0.0,0.9986789960369882,0,0,0,0,0,0,0
2050,Ate Douma,1,wicket-extensions,0,1,0.014084507042253521,0.0,0.9997988332327499,0.028169014084507043,0.0,0.9995919200163231,0,0,0,0,0,0,0
2057,Ronald Tetsuo Miura,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2063,Jeremy Thomerson,1,wicket-extensions,0,1,0.06451612903225806,0.0,0.9977802441731409,0.03225806451612903,0.0,0.9989258861439313,0,0,0,0,0,0,0
2067,Peter Major,0,wicket-extensions,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2069,Dominik Drzewiecki,0,wicket-examples,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2074,jWeekend,0,wicket-quickstart,0,0,0.0,0.0,1.0,0.02127659574468085,0.0,0.9995376791493297,0,0,0,0,0,0,0
2077,Alex,0,wicket,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2079,Igor Vaynberg,1,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2088,Dominik Drzewiecki,0,null,0,0,0.0,0.0,1.0,0.024390243902439025,0.0,0.9993906154783668,0,0,0,0,0,0,0
2096,Sergey Podatelev,0,wicket,0,0,0.0,0.030303030303030304,0.9990539262062441,0.0,0.0,1.0,0,0,0,0,0,0,0
2101,Dominik Drzewiecki,0,wicket,0,0,0.06976744186046512,0.012489108335753703,0.9989598608615321,0.011627906976744186,0.0,0.9998632198057722,0,0,0,0,0,0,0
2107,Michael Sparer,0,wicket,0,1,0.015151515151515152,0.0,0.9997669540899558,0.015151515151515152,0.015381030062922395,0.9995231564692535,0,0,0,0,0,0,0
2114,Martin Makundi,0,wicket,0,1,0.06060606060606061,0.03219512195121951,0.9969161666940108,0.0,0.0,1.0,0,0,0,0,0,0,0
2115,Martin Funk,0,wicket,0,0,0.021739130434782608,0.0,0.9995171414775471,0.021739130434782608,0.0,0.9995171414775471,0,0,0,0,0,0,0
2117,Dariusz Wojtas,0,wicket-extensions,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2127,Sean Patrick Floyd,0,wicket,0,1,0.0,0.0,1.0,0.11764705882352941,0.0,0.99609375,0,0,0,0,0,0,1
2128,Rodrigo,0,wicket,1,1,0.02857142857142857,0.0,0.9991603694374475,0.0,0.0,1.0,0,0,0,0,0,0,0
2134,TH Lim,0,wicket,0,0,0.0,0.0,1.0,0.038461538461538464,0.0,0.9984639016897081,0,0,0,0,0,0,0
2140,Emond Papegaaij,1,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2151,Martin Grigorov,1,wicket,0,0,0.022222222222222223,0.0,0.9994952044422009,0.06666666666666667,0.0,0.9984152139461172,0,0,0,0,0,0,0
2153,SoulSpirit,0,wicket-extensions,0,0,0.0,0.0,1.0,0.047619047619047616,0.0,0.997624703087886,0,0,0,0,0,0,0
2160,Hielke Hoeve,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2161,Ulrik Hagberg,0,wicket,1,0,0.05128205128205128,0.0,0.9986159169550173,0.02564102564102564,0.05259608900876602,0.9978314596026083,0,0,0,0,0,0,0
2166,Martin Makundi,0,wicket,0,1,0.0,0.03125,0.998992950654582,0.0,0.0,1.0,0,0,0,0,0,0,0
2173,Francis De Brabandere,0,wicket-quickstart,0,0,0.0,0.0,1.0,0.1,0.0,0.9944751381215469,0,0,0,0,0,0,0
2174,Jan Loose,0,wicket,0,0,0.0,0.0,1.0,0.045454545454545456,0.0,0.9989189189189189,0,0,0,0,0,0,0
2175,Anton Veretennikov,0,wicket-extensions,0,0,0.038461538461538464,0.0,0.9984639016897081,0.038461538461538464,0.0,0.9984639016897081,0,0,0,0,0,0,0
2183,Peter Parson,0,wicket-extensions,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2186,John Patterson,0,wicket,0,0,0.03125,0.016120906801007556,0.9992240303538489,0.015625,0.04760724026779073,0.9989472388030193,0,0,0,0,0,0,0
2187,Anirudh Vyas,0,wicket,0,0,0.0,0.0,1.0,0.0,0.043478260869565216,0.9980276134122288,0,0,0,0,0,0,0
2191,Alexei Akimov,0,wicket,0,1,0.023809523809523808,0.0,0.9997097242380262,0.023809523809523808,0.012191582002902759,0.9995557393587892,1,0,0,0,0,1,0
2202,Thijs Vonk,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2203,Martijn Dashorst,1,null,0,0,0.08333333333333333,0.0,0.9962264150943396,0.0,0.0,1.0,0,0,0,0,0,0,0
2205,Brad Fritz,0,wicket-spring,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2212,Kristof Jozsa,0,wicket,0,0,0.0136986301369863,0.0,0.9998097774396043,0.0684931506849315,0.01469108472529684,0.9987599837968586,0,0,0,0,0,0,0
2220,Esko Suomi,0,wicket-datetime; wicket-extensions,0,1,0.05,0.0,0.9991235758106924,0.03333333333333333,0.01723147616312464,0.9991136843313418,0,0,0,0,0,0,0
2230,Stephan van Eijkelenburg,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2242,Steve Flasby,0,wicket,0,1,0.0,0.0,1.0,0.03333333333333333,0.03444316877152698,0.997585255743369,0,0,0,0,0,0,0
2244,Alexandru Objelean,0,wicket,0,0,0.03333333333333333,0.0,0.9988518943742823,0.0,0.03333333333333333,0.9988518943742823,0,0,0,0,0,0,0
2245,Francisco Treacy,0,wicket,0,1,0.0,0.02631578947368421,0.9992892679459844,0.02631578947368421,0.0,0.9992892679459844,0,0,0,0,0,0,0
2247,Stephan van Eijkelenburg,0,wicket,0,0,0.0,0.0,1.0,0.0,0.07692307692307693,0.9936305732484076,0,0,0,0,0,0,0
2259,Stefan Lindner,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2272,Swanthe Lindgren,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2276,Robert Dahlström,0,wicket,0,1,0.025,0.0,0.9993593850096093,0.0,0.0,1.0,0,0,0,0,0,0,0
2277,Marat Radchenko,0,wicket,0,0,0.0,0.05,0.9973753280839894,0.0,0.0,1.0,0,0,0,0,0,0,0
2280,Juergen Donnerstag,1,wicket,0,1,0.0,0.02040816326530612,0.9995750106247343,0.02040816326530612,0.020824479388015297,0.9991234786943926,0,0,0,0,0,0,0
2301,Steve Lowery,0,wicket-guice,0,0,0.07407407407407407,0.0,0.9970457902511078,0.0,0.0,1.0,0,0,0,0,0,0,0
2305,Max Bowsher,0,null,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2309,Lars Heller,0,wicket,0,1,0.0,0.0,1.0,0.027777777777777776,0.0,0.9992069785884219,0,0,0,0,0,0,0
2310,Martin Makundi,0,wicket,0,0,0.037037037037037035,0.0,0.9985775248933143,0.0,0.037037037037037035,0.9985775248933143,0,0,0,0,0,0,0
2313,Frank van Lankvelt,0,wicket,0,0,0.0625,0.0,0.995850622406639,0.0,0.0,1.0,0,0,0,0,0,0,0
2316,Emond Papegaaij,1,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2325,Max Bowsher,0,wicket,0,0,0.01639344262295082,0.0,0.9997268505872713,0.01639344262295082,0.04998634252936356,0.9988367969827029,0,0,0,0,0,0,0
2328,Matt Brictson,0,wicket,0,1,0.038461538461538464,0.019984627209838585,0.9988086421352604,0.019230769230769232,0.0,0.9996230682246514,0,0,0,0,0,0,0
2334,Zoltan Luspai,0,null,0,1,0.030612244897959183,0.0,0.9996778696445829,0.02040816326530612,0.020828905419766206,0.9995615001464202,0,0,0,0,0,0,0
2343,Daniel Soneira,0,wicket,0,0,0.0,0.0,1.0,0.03773584905660377,0.019593345656192238,0.9988547292547352,0,0,0,0,0,0,0
2362,Peter Major,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2364,Michael Mikhulya,0,wicket,0,0,0.023809523809523808,0.024376088218224026,0.9987968091115399,0.023809523809523808,0.024376088218224026,0.9987968091115399,0,0,0,0,0,0,0
2381,Jonas,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0625,0.995850622406639,0,0,0,0,0,0,0
2384,Tsutomu YANO,0,wicket,1,1,0.0072992700729927005,0.0,0.9999463317769549,0.0,0.0,1.0,0,0,0,0,0,0,1
2386,Martin Funk,0,null,0,0,0.07692307692307693,0.0,0.9968051118210862,0.038461538461538464,0.0,0.9984639016897081,0,0,0,0,0,0,1
2391,zhoukankan,0,wicket-auth-roles,0,0,0.1875,0.0,0.985781990521327,0.0,0.0,1.0,0,0,0,0,0,0,0
2392,Arnout Engelen,0,wicket,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2394,Martin Funk,0,wicket,0,1,0.017857142857142856,0.0,0.9996754300551768,0.03571428571428571,0.0,0.9993390614672836,0,0,0,0,0,0,0
2396,Vladimir Kovalyuk,0,null,0,0,0.07142857142857142,0.0,0.994535519125683,0.0,0.0,1.0,0,0,0,0,0,0,0
2398,John Patterson,0,wicket,0,0,0.0,0.0,1.0,0.0,0.024390243902439025,0.9993906154783668,0,0,0,0,0,0,0
2404,Erik van Oosten,0,wicket-quickstart,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2409,uwe schaefer,0,null,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1
2421,Nick Heudecker,0,wicket-extensions,0,0,0.0,0.0,1.0,0.09090909090909091,0.0,0.9909909909909909,0,0,0,0,0,0,0
2422,Michael Mosmann,0,wicket-extensions,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2423,Roman Kalyakin,0,wicket,0,1,0.0,0.0,1.0,0.0,0.022727272727272728,0.999471737982039,0,0,0,0,0,0,0
2424,Alexey Varlamov,0,wicket; wicket-extensions,0,1,0.0,0.0,1.0,0.025,0.025624599615631006,0.9986695461599298,0,0,0,0,0,0,0
2426,Mikhail Fursov,0,wicket,1,0,0.02857142857142857,0.0,0.9991603694374475,0.02857142857142857,0.0,0.9991603694374475,0,0,0,0,0,0,0
2433,Marcin Palka,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2434,Vytautas Civilis,0,wicket,0,0,0.02,0.0,0.9995920032639738,0.02,0.0,0.9995920032639738,0,0,0,0,0,0,0
2439,Erik van Oosten,0,wicket,0,0,0.0,0.0,1.0,0.08333333333333333,0.0,0.9974811083123425,0,0,0,0,0,0,0
2444,Ronald Tetsuo Miura,0,wicket-spring,0,0,0.024390243902439025,0.0,0.9993906154783668,0.024390243902439025,0.0,0.9993906154783668,0,0,0,0,0,0,0
2447,Rene Wiermer,0,wicket-extensions,0,0,0.0625,0.0,0.995850622406639,0.0,0.0,1.0,0,0,0,0,0,0,0
2453,Branislav Kalas,0,wicket,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0
2454,Ilja Pavkovic,0,wicket,0,1,0.0,0.0,1.0,0.023255813953488372,0.0,0.9994465965688987,0,0,0,0,0,0,0
2466,Farhan,0,wicket,0,0,0.06896551724137931,0.03694267515923567,0.9959431331934491,0.0,0.0,1.0,0,0,0,0,0,0,0
2469,Esteban Masoero,0,wicket,0,1,0.05714285714285714,0.0,0.9982713915298185,0.02857142857142857,0.029387069689336694,0.9982467611161223,0,0,0,0,0,0,0
2477,Edmund Urbani,0,wicket-extensions,0,1,0.0,0.0,1.0,0.0,0.04,0.9983361064891847,0,0,0,0,0,0,0
2505,Sampo Kettunen,0,wicket,0,1,0.03571428571428571,0.0,0.9986789960369882,0.0,0.0,1.0,0,0,0,0,0,0,0
2506,Marat Radchenko,0,wicket,0,0,0.036585365853658534,0.0,0.999537108470915,0.0,0.0,1.0,0,0,0,0,0,0,0
2508,Joseph Pachod,0,wicket,0,0,0.03333333333333333,0.0,0.9994256174612293,0.03333333333333333,0.0,0.9994256174612293,0,0,0,0,0,0,0
2511,Ceki Gulcu,0,wicket,0,0,0.0,0.0,1.0,0.2,0.0,0.9900990099009901,0,0,0,0,0,0,0
2520,Keith R. Bennett,0,wicket-extensions,0,0,0.06976744186046512,0.0,0.9982588508415555,0.023255813953488372,0.04759269507470946,0.9982319189220006,0,0,0,0,0,0,0
2522,Martin Makundi,0,null,0,0,0.06666666666666667,0.07109004739336493,0.989514441692119,0.0,0.0,1.0,0,0,0,0,0,0,0
2530,Marc-Andre Houle,0,wicket-guice,0,0,0.04,0.0,0.9991673605328892,0.0,0.02,0.9995920032639738,0,0,0,0,0,0,0
2533,Per Newgro,0,wicket,0,1,0.015151515151515152,0.015381030062922395,0.9995231564692535,0.030303030303030304,0.015617605300520587,0.9992716319289083,0,0,0,0,0,0,0
