issue_id,reporter_col,component_col,Security_pos_col,Security_neu_col,Security_neg_col,Performance_pos_col,Performance_neu_col,Performance_neg_col,summary_col,description_col,ST_col,Patch_col,CE_col,TC_col,EN_col,files_col,target_Security,target_Performance
886,Carlos Pita,wicket,0.0,0.0,20.0,0.0,0.0,20.0, InlineFrame null PageMap rais except inlin frame null page map rais except, constructor public InlineFrame final string id final page page id null new IPageLink call public InlineFrame final string id final IPageMap pageMap IPageLink pageLink super id pageMapName pageMap getName cours rais null pointer except pageMap getName constructor public inlin frame final string id final page page id null new page link call public inlin frame final string id final page map page map page link page link super id page map name page map get name cours rais null pointer except page map get name,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/link/InlineFrame.java;,0,0
887,Carlos Pita,wicket,0.0,0.0,17.0,0.0,1.0,16.0, unabl find InlineFrames insid ListViews unabl find inlin frame insid list view, simpl exampl attach even list reus item even RefreshingView reuseifmodelequ strategi problem persist simpl exampl attach even list reus item even refresh view reuseifmodelequ strategi problem persist,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/link/InlineFrame.java;,0,0
895,Fabian Hagen,wicket-extensions,0.0,0.0,24.0,0.0,0.0,24.0, form includ DataTable AjaxEditableLabels form refresh except occur user switch chang label anoth form includ data tabl ajax edit label form refresh except occur user switch chang label anoth, normal form includ DataTable includ AjaxEditableLabels user chang conten label label effect whole DataTable complet refresh user switch one label anoth except occur UseCase click label chang valueto leav label click anoth labe DataTabel gt except occur normal form includ data tabl includ ajax edit label user chang conten label label effect whole data tabl complet refresh user switch one label anoth except occur use case click label chang valueto leav label click anoth labe data tabel gt except occur,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/AbstractDefaultAjaxBehavior.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/wicket-ajax.js;,0,0
903,Jan Vermeulen,wicket,1.0,0.0,28.0,0.0,0.0,29.0, WicketServlet no longer set applic current thread wicket servlet no longer set applic current thread, last chang made WicketFilter move applic set webApplication doGet doFilter side effect work WicketServlet due OSGI applic no longer set current thread move doFilter possibl fix move applic set WicketFilter back doGet start earli enough expos webApplication properti add extra applic set doGet WicketServlet last chang made wicket filter move applic set web applic get filter side effect work wicket servlet due OSGI applic no longer set current thread move filter possibl fix move applic set wicket filter back get start earli enough expos web applic properti add extra applic set get wicket servlet,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/WicketFilter.java;,0,0
908,Marat Radchenko,wicket,2.0,0.0,36.0,1.0,0.0,37.0, no way specifi except log RequestCycle no way specifi except log request cycl, RequestCycle line log except except PageExpiredException not want behavior us exampl also log AuthorizationException not error need way specifi except treat error one need handl RequestCycleProcessor respond RuntimeException RequestCycle mayb way global catch applic except write custom RequestCycleProcessor tell pleas possibl solut move except log RequestCycleProcessor respond RuntimeException RequestCycle overriden request cycl line log except except page expir except not want behavior us exampl also log author except not error need way specifi except treat error one need handl request cycl processor respond runtim except request cycl mayb way global catch applic except write custom request cycl processor tell pleas possibl solut move except log request cycl processor respond runtim except request cycl overriden,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/RequestCycle.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/WebRequestCycle.java;,0,0
909,Thomas Mäder,wicket-extensions,0.0,0.0,36.0,0.0,0.0,36.0, onBeforeRender not call ModalWindow content render not call modal window content, ModalWindow onBeforeRender contain follow code super onBeforeRender getContent setOutputMarkupId true getContent setVisible shown consequ content modal window still invis onBeforeRender method call default implement onBeforeRender deleg window children beforeRender method howev content beforeRender method first check compon visibl not case onBeforeRender call not propag compon tree problem content modal window someth like tabl popul onBeforeRender call modal window render contain follow code super render get content set output markup Id true get content set visibl shown consequ content modal window still invis render method call default implement render deleg window children render method howev content render method first check compon visibl not case render call not propag compon tree problem content modal window someth like tabl popul render call,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java;,0,0
914,Doug Leeper,wicket-extensions,0.0,0.0,20.0,0.0,0.0,20.0, tree not redrawn reset root node tree not redrawn reset root node, tree reset root node user select anoth compon compon howev tree not redrawn click tree previou tree content shown call tree invalidateAll andDefaultTreeModel nodeStructureChanged tnode DefaultTreeModel nodeChanged tnode DefaultTreeModel reload tree reset root node user select anoth compon compon howev tree not redrawn click tree previou tree content shown call tree invalid default tree model node structur chang tnode default tree model node chang tnode default tree model reload,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/tree/AbstractTree.java;,0,0
916,Gerolf Seitz,wicket,1.0,0.0,54.0,1.0,1.0,53.0, inconsist state set AjaxDebugModeEnabled true AjaxRequest inconsist state set ajax debug mode enabl true ajax request, applic debugset AjaxDebugModeEnabled chang fals true AjaxRequest via JMX follow two statement AbstractDefaultAjaxBehavior renderHead execut respons renderJavascript wicketAjaxDebugEnable true wicket ajax debug enabl respons renderJavascriptReference JAVASCRIPT_DEBUG soon client reciev respons first javascript statement execut code wicket ajax js think ajax debug enabl well wicket ajax debug js not arriv least not process yet thu wicket log info wicket log error fail method access object defin wicket ajax debug js problem seem solv chang order statement AbstractDefaultAjaxBehavior renderHead ResourceReference JAVASCRIPT_DEBUG render wicketAjaxDebugEnable set true applic debugset ajax debug mode enabl chang fals true ajax request via JMX follow two statement abstract default ajax behavior render head execut respons render javascript wicket ajax debug enabl true wicket ajax debug enabl respons render javascript refer JAVASCRIPT DEBUG soon client reciev respons first javascript statement execut code wicket ajax js think ajax debug enabl well wicket ajax debug js not arriv least not process yet thu wicket log info wicket log error fail method access object defin wicket ajax debug js problem seem solv chang order statement abstract default ajax behavior render head resourc refer JAVASCRIPT DEBUG render wicket ajax debug enabl set true,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/AbstractDefaultAjaxBehavior.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/TestDetachPageAjaxResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/TestDetachPageExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage2_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/DomReadyOrderPage_ajax_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/DomReadyOrderPage_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/form/OnChangeAjaxBehaviorTestPage_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/ajaxLink/AjaxLinkPageExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/ajaxLink/AjaxLinkWithBorderPageExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/ajaxLink/AjaxPage2_ExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/componentMap/SimpleTestPageExpectedResult-1.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/componentMap/SimpleTestPageExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/basic/SimplePageExpectedResult_13.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/border/HideableBorderPage_ExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/panel/InlinePanelPageExpectedResult_7.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/panel/InlinePanelPageExpectedResult_8.html;,0,0
917,Dariusz Wojtas,wicket,0.0,0.0,13.0,0.0,0.0,13.0, minor patch polish translat minor patch polish translat, current PL translat nice minor chang null valu give univers mean case current PL translat nice minor chang null valu give univers mean case,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/Application_pl.properties;,0,0
925,Stojce Dimski,wicket,2.0,0.0,51.0,0.0,0.0,53.0, embed jetti configur stop work beta embed jetti configur stop work beta, use beta embed configur mean no web xml wicket servlet instanc inject jetti server context startup applic gener NPE DiskPageStore java mean wicket servlet cannot retriev temp dir ad follow line string applic resolv question serverContext setAttribute javax servlet context tempdir new file not sure treat effect not caus relat recent WicketFilter WicketServlet thread question attach simpl hello world applic reproduc use beta embed configur mean no web xml wicket servlet instanc inject jetti server context startup applic gener NPE disk page store java mean wicket servlet cannot retriev temp dir ad follow line string applic resolv question server context set attribut javax servlet context tempdir new file not sure treat effect not caus relat recent wicket filter wicket servlet thread question attach simpl hello world applic reproduc,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/pagestore/DiskPageStore.java;,0,0
932,Simon Comley,wicket-extensions,3.0,0.0,37.0,0.0,2.0,38.0, BaseWicketTester support SubmitLink base wicket tester support submit link, SubmitLink use instead submit form BaseWicketTester not run onSubmit code link step debug test actual not get call valid text field get call expect fact form work expect deploy think might WicketTester issu like scenario someth wrong thing tri debug mention show not get call tri call link directli get except not realli surpis submit link use instead submit form base wicket tester not run submit code link step debug test actual not get call valid text field get call expect fact form work expect deploy think might wicket tester issu like scenario someth wrong thing tri debug mention show not get call tri call link directli get except not realli surpis,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/form/submitlink/TestHomePage.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/form/submitlink/HomePage.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/form/submitlink/HomePage.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/markup/html/form/submitlink/TestHomePage.java;,0,0
946,John Ray,wicket,0.0,1.0,39.0,0.0,0.0,40.0, WebRequestCodingStrategy not synchron web request code strategi not synchron, WebRequestCodingStrategy class use TreeMap store mount page howev no synchron done caus problem page mount unmount one thread web request serv differ one could also caus problem two thread tri mount unmount page time includ patch fix well new version java file use wantKeep good work web request code strategi class use tree map store mount page howev no synchron done caus problem page mount unmount one thread web request serv differ one could also caus problem two thread tri mount unmount page time includ patch fix well new version java file use want keep good work,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/request/WebRequestCodingStrategy.java;,0,0
954,Eelco Hillenius,wicket,0.0,0.0,13.0,0.0,0.0,13.0, default button not provid button name default button not provid button name, default button set form name properti render right button execut rather form onsubmit method default button set form name properti render right button execut rather form onsubmit method,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/Form.java;,0,0
960,Gabor Szokoli,wicket-extensions,0.0,0.0,19.0,0.0,0.0,19.0, FilteredAbstractColumn unari constructor expect model instead IModel filter abstract column unari constructor expect model instead model, public FilteredAbstractColumn model displayModel super displayModel super constructor deleg public AbstractColumn IModel displayModel displayModel null realli see FilteredAbstractColumn would need model descend specif public filter abstract column model display model super display model super constructor deleg public abstract column model display model display model null realli see filter abstract column would need model descend specif,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/FilteredAbstractColumn.java;,0,0
977,Oleg Taranenko,wicket-examples,0.0,0.0,8.0,0.0,0.0,8.0, static page pass URI wicket page error static page pass URI wicket page error, broken url broken url,0,0,0,0,0,jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/staticpages/EmailPage.html;jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/staticpages/Home.html;jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/staticpages/Home.java;,0,0
986,Nathan Beach,wicket,0.0,0.0,8.0,0.0,0.0,8.0, wicket javadoc standard org apach wicket util valu wicket javadoc standard org apach wicket util valu, javadoc util valu packag javadoc util valu packag,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/AttributeMap.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/CopyOnWriteValueMap.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/Count.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/IValueMap.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/IntValue.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/LongValue.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/ValueMap.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/value/package.html;,0,0
991,Jan Jaros,wicket,0.0,0.0,23.0,0.0,0.0,23.0, StringIndexOutOfBoundsException ServletWebRequest getRelativePathPrefixToWicketHandler string index bound except servlet web request get rel path prefix wicket handler, request attribut javax servlet forward servlet_path may equal empti string see patch request attribut javax servlet forward servlet_path may equal empti string see patch,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/servlet/ServletWebRequest.java;,0,0
1007,David,wicket-datetime,0.0,0.0,24.0,0.0,0.0,24.0, PATCH javascript error IE select date PATCH javascript error IE select date, select date IE get javascript error line wicket date js line follow check typeof field onchang undefin field onchang IE give warn due field onchang null user defin instead undefin chang check follow solv problem typeof field onchang undefin amp amp field onchang null field onchang select date IE get javascript error line wicket date js line follow check typeof field onchang undefin field onchang IE give warn due field onchang null user defin instead undefin chang check follow solv problem typeof field onchang undefin amp amp field onchang null field onchang,0,0,0,0,0,jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/wicket-date.js;,0,0
1037,Daniel Stoch,wicket,0.0,0.0,27.0,1.0,0.0,26.0, text not visibl wicket ajax debug window text not visibl wicket ajax debug window, wicket ajax debug WAD window background color set white font color not set wicket ajax debug js use base page default css page set like bodi color color valu invalid text WAD not visibl suggest solut mayb add somewher wicket ajax debug js set color black wicket ajax debug WAD window background color set white font color not set wicket ajax debug js use base page default css page set like bodi color color valu invalid text WAD not visibl suggest solut mayb add somewher wicket ajax debug js set color black,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/wicket-ajax-debug.js;,0,0
1040,Huergo Perez,wicket-datetime,0.0,1.0,20.0,0.0,0.0,21.0, setEnabled not work YUI DateField set enabl not work YUI date field, call setEnabled fals YUI DateField compon seem effect date field remain edit chang get propag underli model submit call set enabl fals YUI date field compon seem effect date field remain edit chang get propag underli model submit,0,0,0,0,0,jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DateField.java;,0,0
1041,Martin Grigorov,wicket,1.0,1.0,27.0,0.0,0.0,29.0, fix TODO AjaxFormSubmitBehavior onError fix TODO ajax form submit behavior error, follow TODO org apach wicket ajax form AjaxFormSubmitBehavior onError listen method invok form process error occur param target TODO make abstract consist onsubmit protect void onError AjaxRequestTarget target done stay like next major releas follow TODO org apach wicket ajax form ajax form submit behavior error listen method invok form process error occur param target TODO make abstract consist onsubmit protect void error ajax request target target done stay like next major releas,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/form/AjaxFormSubmitBehavior.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/util/tester/MockPageWithFormAndAjaxFormSubmitBehavior.java;jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/AutoCompletePage.java;jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/GuestBook.java;,0,0
1043,Dmitry Kandalov,wicket,0.0,1.0,54.0,2.0,0.0,53.0, javadoc typo javadoc typo, collect javadoc typo came across see patch simpl one problem javadoc broken link WebRequestCodingStrategy see org apach wicket request IRequestCodingStrategy encod java lang CharSequence applic getSessionStore object work get store session find class RequestLogger InspectorBug InspectorPage LiveSessionPage IWrapModel model call detach compon detach wrap model javadoc seem copi anoth flag compon FLAG_INHERITABLE_MODEL flag escap HTML model string model not implement AbstractModel anymor org apach wicket model model model basic implement AbstractModel collect javadoc typo came across see patch simpl one problem javadoc broken link web request code strategi see org apach wicket request request code strategi encod java lang char sequenc applic get session store object work get store session find class request logger inspector bug inspector page live session page wrap model model call detach compon detach wrap model javadoc seem copi anoth flag compon FLAG INHERITABLE MODEL flag escap HTML model string model not implement abstract model anymor org apach wicket model model model basic implement abstract model,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/Page.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/Component.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/IPageFactory.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/IRequestTarget.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/Page.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/RequestCycle.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/RequestListenerInterface.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/parser/IMarkupFilter.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/model/Model.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/AbstractHttpSessionStore.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/WebApplication.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/request/WebRequestCodingStrategy.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/request/RequestParameters.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/request/target/component/listener/ListenerInterfaceRequestTarget.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/session/ISessionStore.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/settings/IRequestCycleSettings.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/io/IObjectStreamFactory.java;,0,0
1046,Gerolf Seitz,wicket,0.0,0.0,33.0,0.0,0.0,33.0, FeedbackMessages get clean AJAX request renderstrategi REDIRECT_TO_RENDER feedback messag get clean AJAX request renderstrategi REDIRECT RENDER, follow check session cleanupFeedbackMessages alway fail AjaxRequests renderstrategi REDIRECT_TO_RENDER use lead FeedbackMessages not remov session applic get getRequestCycleSettings getRenderStrategy IRequestCycleSettings REDIRECT_TO_RENDER RequestCycle get isRedirect RequestCycle get isRedirect case WebRequestCycle return true ajax request fix mark session cleanupFeedbackMessages abstract implement WebSession addit check WebRequest RequestCycle get getResponse isAjax follow check session cleanup feedback messag alway fail ajax request renderstrategi REDIRECT RENDER use lead feedback messag not remov session applic get get request cycl set get render strategi request cycl set REDIRECT RENDER request cycl get redirect request cycl get redirect case web request cycl return true ajax request fix mark session cleanup feedback messag abstract implement web session addit check web request request cycl get get respons ajax,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/Session.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/WebSession.java;,0,0
1051,David,wicket,0.0,0.0,18.0,0.0,0.0,18.0, StyleSheetReference take style local account style sheet refer take style local account, StyleSheetReference essenc PackagedResourceReference take style local account common resourc loader chang PackagedResourceReference line ResourceReference ref new ResourceReference refer ResourceReference ref new ResourceReference refer getLocale getStyle fix issu style sheet refer essenc packag resourc refer take style local account common resourc loader chang packag resourc refer line resourc refer ref new resourc refer refer resourc refer ref new resourc refer refer get local get style fix issu,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/resources/PackagedResourceReference.java;,0,0
1052,Nathan Beach,wicket,0.0,0.0,7.0,0.0,0.0,7.0, wicket javadoc standard org apach wicket util thread wicket javadoc standard org apach wicket util thread, org apach wicket util thread javadoc org apach wicket util thread javadoc,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/util/thread/ICode.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/thread/Lock.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/thread/Task.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/thread/package.html;,0,0
1053,Nathan Beach,wicket,1.0,0.0,6.0,0.0,0.0,7.0, wicket javadoc standard org apach wicket util tester wicket javadoc standard org apach wicket util tester, org apach wicket util tester javadoc org apach wicket util tester javadoc,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/DummyHomePage.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/DummyPanelPage.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/ExternalPageViewer.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/FormTester.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/ITestPageSource.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/Result.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/TagTester.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/TestPanelSource.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/WicketTester.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/WicketTesterHelper.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/package.html;,0,0
1057,John Patterson,wicket,0.0,2.0,55.0,0.0,1.0,56.0, remov final WebRequestCodingStrategy urlCodingStrategyForPath remov final web request code strategi url code strategi path, tri use encod not depend mount path want normal mount path default wicket path work usual strategi use tri encod URLs strategi overrid WebRequestCodingStrategy getMountEncoder IRequestTarget allow normal mount tri first return strategi non found default decod work OK WebRequestCycleProcessor call WebRequestCodingStrategy targetForRequest default handl fail cannot return strategi cannot overrid urlCodingStrategyForPath final remov local work expect seem like option moment use subclass WebRequestCodingStrategy creat adaptor wrapper WebRequestCodingStrategy detect targetForRequest return null return strategi final remov rlCodingStrategyForPath string path life would lot easier tri use encod not depend mount path want normal mount path default wicket path work usual strategi use tri encod UR Ls strategi overrid web request code strategi get mount encod request target allow normal mount tri first return strategi non found default decod work OK web request cycl processor call web request code strategi target request default handl fail cannot return strategi cannot overrid url code strategi path final remov local work expect seem like option moment use subclass web request code strategi creat adaptor wrapper web request code strategi detect target request return null return strategi final remov rl code strategi path string path life would lot easier,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/request/WebRequestCodingStrategy.java;,0,0
1067,Francis De Brabandere,wicket,0.0,0.0,13.0,1.0,0.0,12.0, correct javadoc fragment correct javadoc fragment, fragment constructor without markupProvider argument deprec exampl class javadoc still use fragment constructor without markup provid argument deprec exampl class javadoc still use,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/panel/Fragment.java;,0,0
1070,Frank Bille Jensen,wicket-extensions,1.0,1.0,6.0,0.0,0.0,8.0, miss img alt attribut WicketAjaxIndicatorAppender miss img alt attribut wicket ajax indic append,,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/WicketAjaxIndicatorAppender.java;,0,0
1086,John Patterson,null,1.0,1.0,54.0,0.0,1.0,55.0, extend PagingNavigator stateless page extend page navig stateless page, extend PagingNavigator use stateless link found underli PagingNavigation factori method newPagingNavigationLink not let return subclass link test chang seem work OK stateless page index user john develop wicket trunk jdk wicket src main java org apach wicket markup html navig page PagingNavigation java user john develop wicket trunk jdk wicket src main java org apach wicket markup html navig page PagingNavigation java revis user john develop wicket trunk jdk wicket src main java org apach wicket markup html navig page PagingNavigation java work copi packag org apach wicket markup html navig page import org apach wicket markup html basic label import org apach wicket markup html link link import org apach wicket markup html list loop import org apach wicket version undo chang final int pageIndex getStartIndex loopItem getIteration add page link point page final PagingNavigationLink link newPagingNavigationLink pageLink pageabl pageIndex final link link newPagingNavigationLink pageLink pageabl pageIndex loopItem add link add page number label list enclos link page index link point return page navig link protect PagingNavigationLink newPagingNavigationLink string id IPageable pageabl int pageIndex protect link newPagingNavigationLink string id IPageable pageabl int pageIndex return new PagingNavigationLink id pageabl pageIndex extend page navig use stateless link found underli page navig factori method new page navig link not let return subclass link test chang seem work OK stateless page index user john develop wicket trunk jdk wicket src main java org apach wicket markup html navig page page navig java user john develop wicket trunk jdk wicket src main java org apach wicket markup html navig page page navig java revis user john develop wicket trunk jdk wicket src main java org apach wicket markup html navig page page navig java work copi packag org apach wicket markup html navig page import org apach wicket markup html basic label import org apach wicket markup html link link import org apach wicket markup html list loop import org apach wicket version undo chang final int page index get start index loop item get iter add page link point page final page navig link link new page navig link page link pageabl page index final link link new page navig link page link pageabl page index loop item add link add page number label list enclos link page index link point return page navig link protect page navig link new page navig link string id pageabl pageabl int page index protect link new page navig link string id pageabl pageabl int page index return new page navig link id pageabl page index,0,0,0,0,0,jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/markup/html/navigation/paging/AjaxPagingNavigation.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/navigation/paging/PagingNavigation.java;,0,0
1118,Martin Funk,wicket-datetime,0.0,1.0,21.0,1.0,0.0,21.0, DateTextField setEnabled not propag attach DatePicker date text field set enabl not propag attach date picker, DatePicker stay enabl even DateTextField attach disabl even abl chang DateTextField shown valu instead DatePicker disabl mayb not shown attach quickstart patch show effect date picker stay enabl even date text field attach disabl even abl chang date text field shown valu instead date picker disabl mayb not shown attach quickstart patch show effect,0,0,0,0,0,jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.java;,0,0
1120,Deepak Mahavishnu,wicket,0.0,1.0,54.0,1.0,0.0,54.0, problem close ModalWindow use IFrame problem close modal window use frame, POC test find wicket applic could use IFrame notic close ModalWindow fail setup applic dummi html page IFrame content IFrame request applic lt ifram src http localhost mywicketapp app width height gt lt ifram gt applic wicket applic use ModalWindow deploy tomcat http localhost mywicketapp problem ModalWindow not close OK cancel button click applic use throug IFrame applic OK button perform actual action case delet item list not close execut action close ModalWindow work normal applic not use IFrame reproduc problem test creat html page sourc lt html gt lt bodi gt lt ifram src http www wicket librari com wicket exampl ajax modal window width height gt lt ifram gt lt bodi gt lt html gt open show modal dialog panel tri close dialog POC test find wicket applic could use frame notic close modal window fail setup applic dummi html page frame content frame request applic lt ifram src http localhost mywicketapp app width height gt lt ifram gt applic wicket applic use modal window deploy tomcat http localhost mywicketapp problem modal window not close OK cancel button click applic use throug frame applic OK button perform actual action case delet item list not close execut action close modal window work normal applic not use frame reproduc problem test creat html page sourc lt html gt lt bodi gt lt ifram src http www wicket librari com wicket exampl ajax modal window width height gt lt ifram gt lt bodi gt lt html gt open show modal dialog panel tri close dialog,0,0,0,0,0,wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java;,0,0
1131,Jan Kriesten,wicket-extensions,1.0,0.0,17.0,1.0,0.0,17.0, AjaxEditableLabel defaultNullLabel realli defaultNullorEmptyLabel ajax edit label default null label realli default nullor empti label, defaultNullLabel insert model NULL not model contain empti string right imposs get empti string edit compon default null label insert model NULL not model contain empti string right imposs get empti string edit compon,0,0,0,0,0,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java;,0,0
1135,Michael Laccetti,wicket-datetime,0.0,1.0,16.0,0.0,0.0,17.0, XHTML valid failur DatePicker XHTML valid failur date picker, org apach wicket extens yui calendar DatePicker code gener img tag miss alt tag break XHTML valid org apach wicket extens yui calendar date picker code gener img tag miss alt tag break XHTML valid,0,0,0,0,0,jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.java;,0,0
