issue_id,reporter,component,keywords,summary_proc,description_proc,Performance,files
3624,Christian Müller,camel-smpp,0, camel smpp unbind smsc disconnect, see nabbl,0,components/camel-smpp/src/main/java/org/apache/camel/component/smpp/SmppConsumer.java;components/camel-smpp/src/main/java/org/apache/camel/component/smpp/SmppProducer.java;components/camel-smpp/src/test/java/org/apache/camel/component/smpp/SmppConsumerTest.java;components/camel-smpp/src/test/java/org/apache/camel/component/smpp/SmppProducerTest.java;
3633,Claus Ibsen,camel-quartz,0, forc disabl quartz updat checker, realli terribl terracotta ad malwar kinda featur quartz automat check new version quartz wtf work nice enterpris want control commun forc disabl see detail http forum terracotta org forum post list page http jira terracotta org jira brows qtz,0,components/camel-quartz/src/main/java/org/apache/camel/component/quartz/QuartzComponent.java;components/camel-quartz/src/test/java/org/apache/camel/component/quartz/QuartzNameCollisionTest.java;tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/quartz/QuartzCronRouteTest.java;
3637,Jean-Baptiste Onofré,null,0, mistak camel event admin featur, camel karaf featur camel event admin correct featur describ follow lt featur name camel event admin version gt lt featur version gt camel core lt featur gt lt bundl gt mvn org apach camel camel event admin lt bundl gt lt featur gt camel event admin artifact correct name camel eventadmin http repo maven org maven org apach camel camel eventadmin camel eventadmin jar typo mistak provid download http repo maven org maven org apach camel camel event admin camel event admin jar info unabl find resourc org apach camel camel event admin jar repositori central http repo maven org maven info error build failur info info resolv bundl org apach camel camel event admin jar info gonna submit patch fix,0,platforms/karaf/features/src/main/resources/features.xml;
3638,Christian Schneider,osgi,0, upgrad maven bundl plugin version, accord guillaum nodet tri upgrad version maven bundl plugin simplyfi sever osgi relat definit full build commit far know test osgi need test osgi perhap willem run servicemix test,0,pom.xml;
3644,Claus Ibsen,null,0, camel core xml add getter sett endpoint, list xml element name endpoint requir fals privat list lt camel endpoint factori bean gt endpoint camel spring dont getter setter enforc ad getter setter camel core xml stuff,0,components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelConsumerTemplateFactoryBean.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelContextFactoryBean.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelEndpointFactoryBean.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelProducerTemplateFactoryBean.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelThreadPoolFactoryBean.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/scan/AntPathMatcher.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/scan/PatternBasedPackageScanFilter.java;components/camel-spring/src/main/java/org/apache/camel/spring/CamelContextFactoryBean.java;
3647,Christian Müller,camel-core,0, fix sonar blocker perform map set ur ls perform hog, camel sonar pilot list blocker camel org apach camel impl convert annot type convert loader use url equal url hash code method find explan good idea would like chang url uri doubt http sonar apach org drilldown violat org apach camel camel prioriti blocker http michaelscharf blogspot com javaneturlequ hashcod make html,1,camel-core/src/main/java/org/apache/camel/impl/converter/AnnotationTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/impl/osgi/Activator.java;
3650,Jaco van Tonder,camel-smpp,0, smsc initi unbind spawn exponenti amount reconnect thread, took bit time put finger problem unbind pdu sent smsc side camel smpp endpoint cascad amount reconnect thread spawn reconnect code reliabl produc problem simpl smpp consum smsc simul issu unbind smsc simul log ad addit debug messag smpp consum show object refer state smpp session object,0,
3654,Claus Ibsen,camel-core,0, binari predic dont store state ensur thread safeti, introduc new match method use mock report failur messag new method return failur messag ensur dont store state binari predic instanc,0,camel-core/src/main/java/org/apache/camel/BinaryPredicate.java;camel-core/src/main/java/org/apache/camel/builder/BinaryPredicateSupport.java;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/main/java/org/apache/camel/util/PredicateAssertHelper.java;
3666,Fernando Ribeiro,camel-restlet,0, make content type http header option, per section rfc http messag contain entiti bodi must includ content type header field defin media type bodi popul exchang restlet request method default restlet bind class unlik other class need chang request get entiti get media type equal media type applic www form els messag set bodi request get entiti get stream,0,components/camel-restlet/src/main/java/org/apache/camel/component/restlet/DefaultRestletBinding.java;components/camel-restlet/src/test/java/org/apache/camel/component/restlet/RestletPostContentTest.java;components/camel-restlet/src/test/java/org/apache/camel/component/restlet/RestletProducerConcurrentTest.java;
3672,Rob Davies,null,0, make easier deriv camel model, order facilit build deriv camel method builder model need use accessor member variabl type allow sub type,0,camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java;camel-core/src/main/java/org/apache/camel/model/FilterDefinition.java;camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java;camel-core/src/main/java/org/apache/camel/model/RouteDefinition.java;
3678,Claus Ibsen,camel-core,0, java dsl allow load balanc use insid cbr, allow use load balanc insid cbr eg predic see nabblehttp camel nabbl com discuss java dsl caveat content base router td html,1,camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java;camel-core/src/main/java/org/apache/camel/model/ToDefinition.java;camel-core/src/test/java/org/apache/camel/processor/CBRWithLoadBalancerTest.java;camel-core/src/test/java/org/apache/camel/processor/CBRWithMulticastTest.java;
3690,Claus Ibsen,camel-core,0, endpoint may shutdown twice track two list camel context, endpoint servic mean list endpoint servic list list endpoint list avoid issu endpoint may shutdown twice camel shutdown see nabblehttp camel nabbl com quartz compon delet quartz worker thread shutdown camel tp html,0,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/test/java/org/apache/camel/impl/EndpointShutdownOnceTest.java;
3708,Claus Ibsen,camel-core; camel-spring,0, tidi ast model proper support output, tidi model clearli indic output support outputseg eip support output nest ad eg xml like lt split gt lt output gt lt output gt lt split gt ei ps indic support output dont exampl lt gt support output make sens introduc output support processor definit check eip caus chang xsd regard ei ps realli support output eg hack way java code xsd would allow output eg lt uri xxx gt lt output gt lt output gt lt gt would possibl would lt uri xxx gt lt output gt lt output gt fact reduc xsd make concis output support,0,camel-core/src/main/java/org/apache/camel/model/AggregateDefinition.java;camel-core/src/main/java/org/apache/camel/model/CatchDefinition.java;camel-core/src/main/java/org/apache/camel/model/ChoiceDefinition.java;camel-core/src/main/java/org/apache/camel/model/ConvertBodyDefinition.java;camel-core/src/main/java/org/apache/camel/model/DelayDefinition.java;camel-core/src/main/java/org/apache/camel/model/EnrichDefinition.java;camel-core/src/main/java/org/apache/camel/model/ExpressionNode.java;camel-core/src/main/java/org/apache/camel/model/LoadBalanceDefinition.java;camel-core/src/main/java/org/apache/camel/model/LogDefinition.java;camel-core/src/main/java/org/apache/camel/model/NoOutputDefinition.java;camel-core/src/main/java/org/apache/camel/model/NoOutputExpressionNode.java;camel-core/src/main/java/org/apache/camel/model/OnCompletionDefinition.java;camel-core/src/main/java/org/apache/camel/model/OnExceptionDefinition.java;camel-core/src/main/java/org/apache/camel/model/OutputDefinition.java;camel-core/src/main/java/org/apache/camel/model/PollEnrichDefinition.java;camel-core/src/main/java/org/apache/camel/model/ProcessDefinition.java;camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java;camel-core/src/main/java/org/apache/camel/model/RemoveHeaderDefinition.java;camel-core/src/main/java/org/apache/camel/model/RemoveHeadersDefinition.java;camel-core/src/main/java/org/apache/camel/model/RemovePropertyDefinition.java;camel-core/src/main/java/org/apache/camel/model/ResequenceDefinition.java;camel-core/src/main/java/org/apache/camel/model/RollbackDefinition.java;camel-core/src/main/java/org/apache/camel/model/RouteDefinition.java;camel-core/src/main/java/org/apache/camel/model/SamplingDefinition.java;camel-core/src/main/java/org/apache/camel/model/SendDefinition.java;camel-core/src/main/java/org/apache/camel/model/SetExchangePatternDefinition.java;camel-core/src/main/java/org/apache/camel/model/SetFaultBodyDefinition.java;camel-core/src/main/java/org/apache/camel/model/SetOutHeaderDefinition.java;camel-core/src/main/java/org/apache/camel/model/StopDefinition.java;camel-core/src/main/java/org/apache/camel/model/ThreadsDefinition.java;camel-core/src/main/java/org/apache/camel/model/ThrottleDefinition.java;camel-core/src/main/java/org/apache/camel/model/ThrowExceptionDefinition.java;camel-core/src/main/java/org/apache/camel/model/ToDefinition.java;camel-core/src/main/java/org/apache/camel/model/TransactedDefinition.java;camel-core/src/main/java/org/apache/camel/model/WhenDefinition.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/RandomLoadBalancerDefinition.java;
3709,Søren Markert,camel-core,0, intercept endpoint work togeth, use intercept string togeth endpoint except occur rout build process look rout definit java reveal defint creat uri caus comparison intercept from ur fail far tell way fix would add set uri endpoint get endpoint uri constructor definit endpoint endpoint stack trace unit test demonstr issu fix easili circumv ad comment line chang endpoint org apach camel resolv endpoint fail except fail resolv endpoint null due null org apach camel util endpoint helper match endpoint endpoint helper java org apach camel model rout definit rout rout definit java org apach camel model rout definit rout definit java org apach camel builder rout builder rout builder java dk mobilethink adc endpoint unset uri test configur unset uri test java org apach camel builder rout builder check initi rout builder java org apach camel builder rout builder configur rout rout builder java org apach camel builder rout builder add rout camel context rout builder java org apach camel impl default camel context add rout default camel context java org apach camel test camel test support set camel test support java junit framework test case run bare test case java org apach camel test test support run bare test support java junit framework test result protect test result java junit framework test result run protect test result java junit framework test result run test result java junit framework test case run test case java junit framework test suit run test test suit java junit framework test suit run test suit java org junit intern runner unit class runner run unit class runner java org eclips jdt intern junit runner unit test refer run unit test refer java org eclips jdt intern junit runner test execut run test execut java org eclips jdt intern junit runner remot test runner run test remot test runner java org eclips jdt intern junit runner remot test runner run test remot test runner java org eclips jdt intern junit runner remot test runner run remot test runner java org eclips jdt intern junit runner remot test runner main remot test runner java caus java lang null pointer except org apach camel util unsaf uri charact encod encod unsaf uri charact encod java org apach camel util uri support normal uri uri support java org apach camel util endpoint helper match endpoint endpoint helper java morepackag dk mobilethink adc endpoint import org apach camel endpoint import org apach camel builder rout builder import org apach camel test camel test support public class unset uri test extend camel test support overrid protect rout builder creat rout builder throw except return new rout builder public void configur throw except intercept uri irrelev uri endpoint endpoint get context get compon direct creat endpoint ignor uri get context add endpoint endpoint endpoint endpoint log foo public void test noth,0,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/main/java/org/apache/camel/model/RouteDefinition.java;camel-core/src/main/java/org/apache/camel/model/RouteDefinitionHelper.java;camel-core/src/main/java/org/apache/camel/model/RoutesDefinition.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptFromEndpointInstanceTest.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptFromEndpointNotUriTest.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptFromEndpointRefTest.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptFromEndpointRefUriTest.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelContextFactoryBean.java;components/camel-spring/src/test/java/org/apache/camel/spring/processor/SpringInterceptFromEndpointRefTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/SpringInterceptFromEndpointRefTest.xml;camel-core/src/main/java/org/apache/camel/model/FromDefinition.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptFromEndpointNotUriTest.java;camel-core/src/main/java/org/apache/camel/model/InterceptDefinition.java;camel-core/src/main/java/org/apache/camel/model/InterceptFromDefinition.java;camel-core/src/test/java/org/apache/camel/processor/SimpleMockTest.java;
3711,Claus Ibsen,camel-core; camel-spring,0, except order defin rout builder xml preserv multipl except type, except excpet class order may get revers logic prepar rout logic cater clash ensur order preserv current occur xml base rout java dsl work,0,camel-core/src/main/java/org/apache/camel/model/RouteDefinitionHelper.java;camel-core/src/test/java/org/apache/camel/processor/exceptionpolicy/DefaultExceptionPolicyStrategyUsingWhenTest.java;
3714,Jim Newsham,camel-jms,0, camel jm test connect startup test connect produc, camel context configur jm produc jm consum configur test connect startup jm option test connect start camel context discov current implement test connect startup option appli consum see implement jm consum start gt jm consum test connect startup would use option could also appli produc workaround configur dummi rout dummi jm consum,0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsProducer.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsTestConnectionOnStartupTest.java;
3715,Claus Ibsen,camel-http,0, send http endpoint may doubl encod paramet, see nabbl workaround use either http uri http queri header paramet doubl encod also http uri placehold resolv use port like inject port number dynam,0,camel-core/src/main/java/org/apache/camel/util/URISupport.java;camel-core/src/test/java/org/apache/camel/util/URISupportTest.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpComponent.java;components/camel-http/src/main/java/org/apache/camel/component/http/helper/HttpHelper.java;components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpComponent.java;components/camel-http4/src/main/java/org/apache/camel/component/http4/helper/HttpHelper.java;components/camel-http4/src/test/java/org/apache/camel/component/http4/HttpQueryTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/HttpClientRouteTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/HttpEndpointUriEncodingIssueTest.java;
3721,Claus Ibsen,camel-core,0, camel properti compon add support use jvm system env locat, exampl may want say locat karaf hom etc myprop properti eg karaf home jvm system properti take look simpl may want abl lookup environ variabl also,0,camel-core/src/main/java/org/apache/camel/component/properties/PropertiesComponent.java;camel-core/src/test/java/org/apache/camel/component/properties/PropertiesComponentLocationWithJvmPropertyTest.java;camel-core/src/test/java/org/apache/camel/component/properties/PropertiesComponentLocationWithTwoJvmPropertyTest.java;camel-core/src/test/java/org/apache/camel/component/properties/PropertiesComponentTest.java;
3722,Claus Ibsen,camel-blueprint; camel-core; camel-spring,0, thread pool profil use string type much easier use properti placehold, xml dsl use thread pool profil defin profil thread pool peopl may want use properti placehold min max valu etc use xs string thu much easier other lt jmx agent gt,0,camel-core/src/main/java/org/apache/camel/builder/ThreadPoolBuilder.java;camel-core/src/main/java/org/apache/camel/component/properties/DefaultPropertiesParser.java;camel-core/src/main/java/org/apache/camel/model/ThreadPoolProfileDefinition.java;camel-core/src/test/java/org/apache/camel/component/properties/OptionalPropertiesDslInvalidSyntaxTest.java;camel-core/src/test/java/org/apache/camel/component/properties/PropertiesComponentRegistryTest.java;camel-core/src/test/java/org/apache/camel/component/properties/PropertiesComponentTest.java;camel-core/src/test/java/org/apache/camel/util/URISupportTest.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelContextFactoryBean.java;components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelThreadPoolFactoryBean.java;components/camel-spring/src/test/java/org/apache/camel/spring/config/SpringCamelContextThreadPoolProfilesWithPlaceholderTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/config/SpringCamelContextThreadPoolProfilesWithPlaceholderTest.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/config/pool.properties;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/ThreadsExternalThreadPoolFactoryBeanTest.xml;
3729,Dragisa Krsmanovic,camel-jaxb,0, jaxb marshal broken, use work throw caus javax xml bind jaxb except class com ask ugc camel jask foo super class known context com sun xml bind runtim jaxb context impl get bean info jaxb context impl java com sun xml bind runtim xml serial child root xml serial java com sun xml bind runtim marshal impl write marshal impl java com sun xml bind runtim marshal impl marshal marshal impl java javax xml bind helper abstract marshal impl marshal abstract marshal impl java org apach camel convert jaxb jaxb data format marshal jaxb data format java org apach camel convert jaxb jaxb data format marshal jaxb data format java context configur locat foo bar jaxb bug context config loader java config context loader class public class jaxb bug extend abstract test ng spring context test endpoint inject uri mock end protect mock endpoint mock endpoint produc uri direct test protect produc templat produc test dirti context public void test jaxb marshal throw interrupt except mock endpoint expect messag count produc send bodi new foo mock endpoint assert satisfi configur public static class context config extend singl rout camel configur bean public rout builder rout return new rout builder overrid public void configur throw except jaxb data format jaxb new jaxb data format jaxb context new instanc foo class direct test marshal jaxb mock end xml root element public static class foo string bar public string get bar return bar public void set bar string bar bar bar,0,components/camel-jaxb/pom.xml;components/camel-jaxb/src/test/java/org/apache/camel/jaxb/JaxbDataFormatIssueTest.java;components/camel-jaxb/src/test/java/org/apache/camel/jaxb/JaxbDataFormatIssueUsingSpringJavaConfigTest.java;components/camel-jaxb/src/test/resources/log4j.properties;
3731,Claus Ibsen,camel-core,0, ignor invalid endpoint log invalid endpoint debug level, current log info level full stacktrac end user enabl option log debug level avoid spam product log see nabblehttp camel nabbl com camel recipi list ignor invalid endpoint true tp html,0,camel-core/src/main/java/org/apache/camel/processor/RecipientListProcessor.java;camel-core/src/main/java/org/apache/camel/processor/RoutingSlip.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/spring/CxfEndpointBeanDefinitionParser.java;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/spring/CxfEndpointBeanBusSettingTest.java;components/camel-cxf/src/test/resources/org/apache/camel/component/cxf/CxfDispatchMessageBeans.xml;components/camel-cxf/src/test/resources/org/apache/camel/component/cxf/CxfDispatchPayloadBeans.xml;components/camel-cxf/src/test/resources/org/apache/camel/component/cxf/spring/CxfEndpointBeansBusSetting.xml;
3733,Willem Jiang,camel-core; camel-test,0, add comment camel context test support class tell user start camel context manual test use rout builder, current camel context test support class start camelcontext use rout builder return fals compon use templat need start test method get npe strang error load shut camel context mar pm org apach camel test junit camel test support tear info test done com fusesourc exampl camel cxf jm hello world client mar pm org apach camel impl default camel context stop info apach camel fuse camel context camel shut mar pm org apach camel impl default camel context creat manag strategi info jmx disabl use default manag strategi mar pm org apach camel impl default shutdown strategi shutdown info start grace shutdown rout timeout second mar pm org apach camel impl default shutdown strategi shutdown info grace shutdown rout complet second mar pm org apach camel impl default camel context stop info uptim start mar pm org apach camel impl default camel context stop info apach camel fuse camel context camel shutdown second,0,camel-core/src/test/java/org/apache/camel/ContextTestSupport.java;camel-core/src/test/java/org/apache/camel/ContextTestSupport.java;components/camel-test/src/main/java/org/apache/camel/test/CamelTestSupport.java;components/camel-test/src/main/java/org/apache/camel/test/junit4/CamelTestSupport.java;
3738,Claus Ibsen,camel-core,0, let log log eip mock produc async processor, prefer use async processor camel ei ps compon possibl avoid tini overhead sync async adapt implement use convert,0,camel-core/src/main/java/org/apache/camel/util/AsyncProcessorHelper.java;camel-core/src/main/java/org/apache/camel/component/log/LogEndpoint.java;camel-core/src/main/java/org/apache/camel/component/log/LogProducer.java;camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java;camel-core/src/main/java/org/apache/camel/processor/LogProcessor.java;camel-core/src/main/java/org/apache/camel/util/AsyncProcessorHelper.java;
3749,Marco Crivellaro,camel-ftp,0, sftp produc run except file name contain path inform, file name uri option contain folder inform ie file name filenam txt produc run except except thrown produc call ls method jsch channel sftp pass empti string directori paramet org apach camel compon file remot sftp oper exist file line sampl uri sftp user hostnam disconnect true amp eager delet target file fals bstepwis dfals amp file name system amp password amp timeout amp temp file name bfile anam noext tmp stack trace recipi list thread error org apach camel processor default error handler fail deliveri exchang id id exhaust deliveri attempt caught org apach camel compon file gener file oper fail except org apach camel compon file gener file oper fail except org apach camel compon file remot sftp oper exist file sftp oper java org apach camel compon file gener file produc process exchang gener file produc java org apach camel compon file remot remot file produc process remot file produc java org apach camel impl convert async processor type convert processor async processor bridg process async processor type convert java org apach camel util async processor helper process async processor helper java org apach camel processor redeliveri error handler process error handler redeliveri error handler java org apach camel processor redeliveri error handler process redeliveri error handler java org apach camel processor unit work processor process unit work processor java org apach camel util async processor helper process async processor helper java org apach camel processor multicast processor process parallel multicast processor java org apach camel processor multicast processor access multicast processor java org apach camel processor multicast processor call multicast processor java org apach camel processor multicast processor call multicast processor java java util concurr futur task sync inner run futur task java java util concurr futur task run futur task java java util concurr executor runnabl adapt call executor java java util concurr futur task sync inner run futur task java java util concurr futur task run futur task java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java caus com jcraft jsch channel sftp ls channel sftp java org apach camel compon file remot sftp oper exist file sftp oper java caus java lang string index bound except string index rang java lang string char string java com jcraft jsch channel sftp remot absolut path channel sftp java com jcraft jsch channel sftp ls channel sftp java,0,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpOperations.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/sftp/SftpProduceTempFileTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/sftp/SftpSimpleProduceTest.java;
3756,Christian Müller,examples,0, add exampl use cxf bean bind osgi http servic pax web jetti, pleas see nabbl detail,0,examples/camel-example-cxf-osgi/README.txt;examples/camel-example-cxf-osgi/pom.xml;examples/camel-example-cxf-osgi/src/main/java/org/apache/camel/example/reportincident/ReportIncidentRoutes.java;examples/camel-example-cxf-osgi/src/main/resources/META-INF/LICENSE.txt;examples/camel-example-cxf-osgi/src/main/resources/META-INF/NOTICE.txt;examples/camel-example-cxf-osgi/src/main/resources/META-INF/spring/camel-context.xml;examples/camel-example-cxf-osgi/src/main/resources/META-INF/wsdl/report_incident.wsdl;examples/pom.xml;examples/camel-example-cxf-osgi/README.txt;
