issue_id,reporter,component,keywords,pre_sum,summary,pre_des,description,des-1,des-2,des-3,des-4,des-5,files,Surprising
1376,Jaimin D Jetly,ambari-web,0,Wrong calculation of duration filter on apps page, wrong calcul durat filter app page,Wrong calculation for the duration filter if we enter just number  without h  m or s to specify the unit. By default we should take seconds as the default unit., wrong calcul durat filter enter number without specifi unit unit default take second default unit unit,0,0,0,0,0,0,0 
1432,Mahadev konar,null,0,Ambari Agent registration hangs due to Acceptor bug in Jetty for not reading through accepted connections., ambari agent registr hang due acceptor bug jetti not read accept connect connect,Ambari Agent registration hangs due to Acceptor bug in Jetty for not reading through accepted connections., ambari agent registr hang due acceptor bug jetti not read accept connect connect,0,0,0,0,0,0,0 
1441,Yusaku Sako,ambari-web,0,Validation for username used in service configs is broken, valid usernam use servic config broken,,,0,0,0,0,0,0,0 
1449,Jaimin D Jetly,ambari-web,0,Failure popup shown for reconfiguring HDFS when MapReduce is not installed, failur popup shown reconfigur HDFS MapReduce map reduc not instal,,,0,0,0,0,0,CHANGES.txt;ambari-web/app/controllers/main/service/info/configs.js;ambari-web/app/messages.js;,0 
1456,Yusaku Sako,ambari-web,0,Cannot proceed after bootstrapping in some cases due to a run-time error while running host checks, cannot proceed bootstrap case due run time run time error run host check,,,0,0,0,0,0,0,0 
1465,Siddharth Wagle,ambari-server,0,Minimize Read and Write locks for createHosts, minim read write lock createHosts creat host,Invocation count and exec time for ClustersImpl.mapHostToCluser very highorg.apache.ambari.server.state.cluster.ClustersImpl.mapHostToCluster(String  String) Time(ms): 252 925 Avg Time(ms): 5 269 Own Time(ms): 211Invocation Count: 48Each time host is mapped to cluster we refresh the entity manager. This results in the createHosts call taking excess of 10 minutes, invoc count exec time ClustersImpl mapHostToCluser cluster impl map host cluser highorg apach ambari server state cluster ClustersImpl mapHostToCluster string highorg apach ambari server state cluster cluster impl map host cluster string string string time ms time ms avg time ms time ms time ms time ms invoc invoc count count time host map cluster refresh entiti manag manag result createHosts creat host call take excess minut,0,0,0,0,0,0,1 
1473,Yusaku Sako,ambari-web,0,Further optimization of querying host information from the server, optim queri host inform server,Further work on optimizing query for getting host information on top of BUG-1460., work optim queri get host inform top BUG BUG,0,0,0,0,0,0,0 
1486,Mahadev konar,null,0,Fix TestHostName to take care of issues when gethostname and getfqdn do not match., fix TestHostName test host name take care issu gethostnam getfqdn not match match,Fix TestHostName to take care of issues when gethostname and getfqdn do not match., fix TestHostName test host name take care issu gethostnam getfqdn not match match,0,0,0,0,0,0,0 
1487,Mahadev konar,null,0,Fix alerts at host level if MapReduce is not selected not to alert for tasktrackers not running., fix alert host level MapReduce map reduc not select not alert tasktrack not run run,Fix alerts at host level if MapReduce is not selected not to alert for tasktrackers not running., fix alert host level MapReduce map reduc not select not alert tasktrack not run run,0,0,0,0,0,0,1 
1488,Mahadev konar,null,0,Nagios script causes unwanted  Datanode logs., nagio script caus unwant datanod log log,Nagios script causes unwanted Datanode logs., nagio script caus unwant datanod log log,0,0,0,0,0,0,1 
1489,Mahadev konar,null,0,Add hadoop-lzo to be one of the rpms to check for before installation., add hadoop lzo hadoop lzo one rpm check instal instal,Add hadoop-lzo to be one of the rpms to check for before installation., add hadoop lzo hadoop lzo one rpm check instal instal,0,0,0,0,0,0,0 
1496,Jaimin D Jetly,ambari-web,0,Make all service properties reconfigurable., make servic properti reconfigur reconfigur,,,0,0,0,0,0,0,0 
1497,Mahadev konar,null,0,Fix start up option for ambari-server where there is a missing space., fix start option ambari server ambari server miss space space,Fix start up option for ambari-server where there is a missing space., fix start option ambari server ambari server miss space space,0,0,0,0,0,0,0 
1499,Yusaku Sako,ambari-web,0,Add hosts is broken, add host broken,This is due to performance enhancements for querying hosts.Hosts/disk_info for the hosts being added is expected in the Add Hosts wizard  but it is now missing., due perform enhanc queri host host disk_info host host disk_info host ad expect add host wizard miss miss,0,0,0,0,0,0,0 
1519,Yusaku Sako,ambari-web,0,Ambari Web goes back and forth between frozen and usable state peridocially on a large cluster, ambari web goe back forth frozen usabl state peridoci larg cluster,The background polling to update the live status of services and host components runs every 6 seconds. When this happens  the whole UI freezes for several seconds periodically., background poll updat live statu servic host compon run everi second second happen whole UI freez sever second period period,0,0,0,0,0,0,0 
1520,Srimanth Gunturi,ambari-web,0,Alerts take around 20-30 seconds to show up everytime you refresh the dashboard., alert take around second show everytim refresh dashboard dashboard,Alerts take around 20-30 seconds to show up everytime you refresh the dashboard., alert take around second show everytim refresh dashboard dashboard,0,0,0,0,0,0,0 
1559,Steve Ratay,ambari-server,0,Jobs failed count always returns 0 in the jobtracker API metrics, job fail count alway return jobtrack API metric,See the attachments  but after running both successful and failed MapReduce jobs  the jobs submitted count includes all jobs  the jobs successful appears correct  but the jobs failed count is still 0., see attach run success fail MapReduce map reduc job job submit count includ job job success appear correct job fail count still,0,0,0,0,0,0,0 
1582,Siddharth Wagle,ambari-server,0,Cannot start hadoop services after hdfs re-configuration and amabri server restart., cannot start hadoop servic hdf configur configur amabri server restart restart,Cannot start hadoop services after several restarts since the agents., cannot start hadoop servic sever restart sinc agent agent,0,0,0,0,0,0,0 
1597,Siddharth Wagle,ambari-agent,0,Templeton smoke test fails for secure cluster, templeton smoke test fail secur cluster,Templeton start fails due to multiple errors.[0;36mnotice: /Stage&#91;2&#93;/Hdp-templeton::Copy-hdfs-directories/Hdp-hadoop::Hdfs::Copyfromlocal&#91;/usr/lib/hadoop/contrib/streaming/hadoop-streaming*.jar&#93;/Hdp-hadoop::Exec-hadoop&#91;fs -copyFromLocal /usr/lib/hadoop/contrib/streaming/hadoop-streaming*.jar /apps/webhcat/hadoop-streaming.jar&#93;/Hdp::Exec&#91;/usr/bin/kinit -kt /etc/security/keytabs/hcat.headless.keytab hcat; hadoop --config /etc/hadoop/conf fs -copyFromLocal /usr/lib/hadoop/contrib/streaming/hadoop-streaming*.jar /apps/webhcat/hadoop-streaming.jar&#93;/Exec&#91;/usr/bin/kinit -kt /etc/security/keytabs/hcat.headless.keytab hcat; hadoop --config /etc/hadoop/conf fs -copyFromLocal /usr/lib/hadoop/contrib/streaming/hadoop-streaming*.jar /apps/webhcat/hadoop-streaming.jar&#93;/returns: kinit: Client not found in Kerberos database while getting initial credentials^[[0m, templeton start fail due multipl error mnotic error mnotic stage hdp templeton copi hdf directori hdp hadoop hdf copyfromloc usr lib hadoop contrib stream hadoop stream jar hdp hadoop exec hadoop fs stage hdp templeton copi hdf directori hdp hadoop hdf copyfromloc usr lib hadoop contrib stream hadoop stream jar hdp hadoop exec hadoop fs copyFromLocal copi local usr lib hadoop contrib stream hadoop stream jar usr lib hadoop contrib stream hadoop stream jar app webhcat hadoop stream jar hdp exec usr bin kinit app webhcat hadoop stream jar hdp exec usr bin kinit kt etc secur keytab hcat headless keytab etc secur keytab hcat headless keytab hcat hcat hadoop config etc hadoop conf etc hadoop conf fs copyFromLocal copi local usr lib hadoop contrib stream hadoop stream jar usr lib hadoop contrib stream hadoop stream jar app webhcat hadoop stream jar exec usr bin kinit app webhcat hadoop stream jar exec usr bin kinit kt etc secur keytab hcat headless keytab etc secur keytab hcat headless keytab hcat hcat hadoop config etc hadoop conf etc hadoop conf fs copyFromLocal copi local usr lib hadoop contrib stream hadoop stream jar usr lib hadoop contrib stream hadoop stream jar app webhcat hadoop stream jar return app webhcat hadoop stream jar return kinit kinit client not found kerbero databas get initi credenti credenti,0,0,0,0,0,0,0 
1621,Yusaku Sako,ambari-web,0,Config/Reconfig UI should not allow certain configs to have host-level overrides, config reconfig config reconfig UI not allow certain config host level host level overrid,,,0,0,0,0,0,0,0 
1641,Steve Ratay,ambari-server,0,Some map and reduce task metrics are missing for the tasktrackers in the API, map reduc task metric miss tasktrack API,With Ambari 1.2.2  I can窶冲 get the metrics.mapred object to show up for the tasktracker component. Our code is hitting the URL: http://sdll4474.labs.teradata.com:8080/api/v1/clusters/sdll4474.labs.teradata.com/services/MAPREDUCE/components/TASKTRACKER?fields=host_components/*. Here窶冱 one of the objects in the host_components array. Note that the data in metrics.mapred.tasktracker is providing some data I窶况e never seen before. In previous versions we say properties such as reduces_running  reduceTaskSlots  maps_running  etc. in this object. { 'href' : 'http://aster39h1.td.teradata.com:8080/api/v1/clusters/aster39h1.td.teradata.com/hosts/byn001-17/host_components/TASKTRACKER'  'HostRoles' : { 'cluster_name' : 'aster39h1.td.teradata.com'  'desired_state' : 'STARTED'  'state' : 'STARTED'  'component_name' : 'TASKTRACKER'  'service_name' : 'MAPREDUCE'  'host_name' : 'byn001-17' }  'metrics' : { 'boottime' : 1.360089758E9  'process' : { 'proc_total' : 845.211111111  'proc_run' : 0.0 }  'rpc' : { 'rpcAuthorizationSuccesses' : 9  'SentBytes' : 6842  'rpcAuthorizationFailures' : 0  'ReceivedBytes' : 26187  'NumOpenConnections' : 0  'callQueueLen' : 0  'RpcQueueTime_num_ops' : 59  'rpcAuthenticationSuccesses' : 0  'RpcProcessingTime_num_ops' : 59  'rpcAuthenticationFailures' : 0  'RpcProcessingTime_avg_time' : 0.6666666666666666  'RpcQueueTime_avg_time' : 0.0 }  'mapred' : { 'shuffleOutput' : { 'shuffle_success_outputs' : 1  'shuffle_handler_busy_percent' : 0.0  'shuffle_output_bytes' : 1400  'shuffle_failed_outputs' : 0  'shuffle_exceptions_caught' : 0 }  'tasktracker' : { 'ConfigVersion' : 'default'  'HttpPort' : 50060  'TasksInfoJson' : '{/'running/':0 /'failed/':0 /'commit_pending/':0}'  'JobTrackerUrl' : 'aster39h1.td.teradata.com:50300'  'Healthy' : true  'Version' : '1.1.2.22  r'  'Hostname' : 'byn001-17'  'RpcPort' : 48526 } }  'ugi' : { 'loginFailure_num_ops' : 0  'loginSuccess_num_ops' : 0  'loginSuccess_avg_time' : 0.0  'loginFailure_avg_time' : 0.0 }  'disk' : { 'disk_total' : 36841.767  'disk_free' : 36776.9775333  'part_max_used' : 70.7 }  'cpu' : { 'cpu_speed' : 1999.0  'cpu_wio' : 0.0  'cpu_num' : 24.0  'cpu_idle' : 99.8886111111  'cpu_nice' : 0.0  'cpu_aidle' : 0.0  'cpu_system' : 0.1  'cpu_user' : 0.0227777777778 }  'rpcdetailed' : { 'getTask_avg_time' : 1.0  'ping_avg_time' : 0.0  'done_avg_time' : 1.0  'getProtocolVersion_avg_time' : 0.0  'getMapCompletionEvents_avg_time' : 0.0  'done_num_ops' : 9  'getMapCompletionEvents_num_ops' : 6  'canCommit_num_ops' : 6  'ping_num_ops' : 2  'commitPending_avg_time' : 1.0  'statusUpdate_num_ops' : 15  'statusUpdate_avg_time' : 1.0  'getTask_num_ops' : 9  'getProtocolVersion_num_ops' : 9  'commitPending_num_ops' : 3  'canCommit_avg_time' : 0.0 }  'load' : { 'load_fifteen' : 0.0  'load_one' : 0.0  'load_five' : 0.0 }  'jvm' : { 'memHeapCommittedM' : 100.4375  'NonHeapMemoryUsed' : 25214472  'logFatal' : 0  'threadsWaiting' : 17  'gcCount' : 122400  'threadsBlocked' : 0  'HeapMemoryUsed' : 77617416  'logWarn' : 0  'logError' : 0  'HeapMemoryMax' : 954466304  'memNonHeapCommittedM' : 26.125  'memNonHeapUsedM' : 24.046394  'gcTimeMillis' : 81352  'NonHeapMemoryMax' : 136314880  'logInfo' : 3  'memHeapUsedM' : 73.81818  'threadsNew' : 0  'threadsTerminated' : 0  'maxMemoryM' : 758.4375  'threadsTimedWaiting' : 10  'threadsRunnable' : 6 }  'network' : { 'pkts_out' : 111.684472222  'bytes_in' : 1428.83666667  'bytes_out' : 23201.8668056  'pkts_in' : 13.9853333333 }  'memory' : { 'mem_total' : 1.31854096E8  'swap_free' : 6291448.0  'mem_buffers' : 574794.711111  'mem_shared' : 0.0  'swap_total' : 6291448.0  'mem_cached' : 6061952.85556  'mem_free' : 1.23072573378E8 } }  'component' : [ { 'href' : 'http://aster39h1.td.teradata.com:8080/api/v1/clusters/aster39h1.td.teradata.com/services/MAPREDUCE/components/TASKTRACKER'  'ServiceComponentInfo' : { 'cluster_name' : 'aster39h1.td.teradata.com'  'component_name' : 'TASKTRACKER'  'service_name' : 'MAPREDUCE' } } ] }, ambari get metric mapr metric mapr object show tasktrack compon compon code hit URL URL one object host_components array array note data metric mapr tasktrack metric mapr tasktrack provid data never seen previou version say properti reduces_running reduceTaskSlots reduc task slot maps_running etc etc object object href href http aster td teradata com api cluster aster td teradata com host byn host_components TASKTRACKER http aster td teradata com api cluster aster td teradata com host byn host_components TASKTRACKER HostRoles host role cluster_name cluster_name aster td teradata com aster td teradata com desired_state desired_state STARTED STARTED state state STARTED STARTED component_name component_name TASKTRACKER TASKTRACKER service_name service_name MAPREDUCE MAPREDUCE host_name host_name byn byn metric metric boottim boottim process process proc_total proc_total proc_run proc_run rpc rpc rpcAuthorizationSuccesses rpc author success SentBytes sent byte rpcAuthorizationFailures rpc author failur ReceivedBytes receiv byte NumOpenConnections num open connect callQueueLen call queue len RpcQueueTime_num_ops rpc queue Time_num_ops rpcAuthenticationSuccesses rpc authent success RpcProcessingTime_num_ops rpc process Time_num_ops rpcAuthenticationFailures rpc authent failur RpcProcessingTime_avg_time rpc process Time_avg_time RpcQueueTime_avg_time rpc queue Time_avg_time mapr mapr shuffleOutput shuffl output shuffle_success_outputs shuffle_success_outputs shuffle_handler_busy_percent shuffle_handler_busy_percent shuffle_output_bytes shuffle_output_bytes shuffle_failed_outputs shuffle_failed_outputs shuffle_exceptions_caught shuffle_exceptions_caught tasktrack tasktrack ConfigVersion config version default default HttpPort http port TasksInfoJson task info json run run fail fail commit_pending commit_pending JobTrackerUrl job tracker url aster td teradata com aster td teradata com healthi healthi true version version hostnam hostnam byn byn RpcPort rpc port ugi ugi loginFailure_num_ops login Failure_num_ops loginSuccess_num_ops login Success_num_ops loginSuccess_avg_time login Success_avg_time loginFailure_avg_time login Failure_avg_time disk disk disk_total disk_total disk_free disk_free part_max_used part_max_used cpu cpu cpu_speed cpu_speed cpu_wio cpu_wio cpu_num cpu_num cpu_idle cpu_idle cpu_nice cpu_nice cpu_aidle cpu_aidle cpu_system cpu_system cpu_user cpu_user rpcdetail rpcdetail getTask_avg_time get Task_avg_time ping_avg_time ping_avg_time done_avg_time done_avg_time getProtocolVersion_avg_time get protocol Version_avg_time getMapCompletionEvents_avg_time get map complet Events_avg_time done_num_ops done_num_ops getMapCompletionEvents_num_ops get map complet Events_num_ops canCommit_num_ops Commit_num_ops ping_num_ops ping_num_ops commitPending_avg_time commit Pending_avg_time statusUpdate_num_ops statu Update_num_ops statusUpdate_avg_time statu Update_avg_time getTask_num_ops get Task_num_ops getProtocolVersion_num_ops get protocol Version_num_ops commitPending_num_ops commit Pending_num_ops canCommit_avg_time Commit_avg_time load load load_fifteen load_fifteen load_one load_one load_five load_five jvm jvm memHeapCommittedM mem heap commit NonHeapMemoryUsed non heap memori use logFatal log fatal threadsWaiting thread wait gcCount gc count threadsBlocked thread block HeapMemoryUsed heap memori use logWarn log warn logError log error HeapMemoryMax heap memori max memNonHeapCommittedM mem non heap commit memNonHeapUsedM mem non heap use gcTimeMillis gc time milli NonHeapMemoryMax non heap memori max logInfo log info memHeapUsedM mem heap use threadsNew thread new threadsTerminated thread termin maxMemoryM max memori threadsTimedWaiting thread time wait threadsRunnable thread runnabl network network pkts_out pkts_out bytes_in bytes_in bytes_out bytes_out pkts_in pkts_in memori memori mem_total mem_total swap_free swap_free mem_buffers mem_buffers mem_shared mem_shared swap_total swap_total mem_cached mem_cached mem_free mem_free compon compon href href http aster td teradata com api cluster aster td teradata com servic MAPREDUCE compon TASKTRACKER http aster td teradata com api cluster aster td teradata com servic MAPREDUCE compon TASKTRACKER ServiceComponentInfo servic compon info cluster_name cluster_name aster td teradata com aster td teradata com component_name component_name TASKTRACKER TASKTRACKER service_name service_name MAPREDUCE MAPREDUCE,0,0,0,0,0,CHANGES.txt;ambari-server/src/main/resources/jmx_properties.json;ambari-server/src/test/java/org/apache/ambari/server/controller/jmx/JMXPropertyProviderTest.java;ambari-server/src/test/resources/mapreduce_tasktracker_jmx.json;,0 
1645,Yusaku Sako,ambari-web,0,Undo should not be allowed on component hosts, undo not allow compon host,,,0,0,0,0,0,0,0 
1666,Siddharth Wagle,ambari-agent,0,Oozie properties for principal and keytab not read from oozie-site, oozi properti princip keytab not read oozi site oozi site,Oozie principal is create by the UI as oozie/${hostname}@realm.comPuppet script has a bug that does not read this property and uses default 'oozie' as the principal, oozi princip creat UI oozi hostnam realm comPuppet oozi hostnam realm com puppet script bug not read properti use default oozi oozi princip,0,0,0,0,0,0,0 
1667,Siddharth Wagle,ambari-agent,0,Starting all services fails on secure cluster (excluding HBase and ZooKeeper), start servic fail secur cluster exclud HBase base ZooKeeper zoo keeper,HDFS service check failure leads to this.After the failure of the 'HDFS service check' task  stage fails. But HDFS comes up.The Ambari server hostname for secure cluster: ec2-54-234-164-5.compute-1.amazonaws.com, HDFS servic check failur lead failur HDFS HDFS servic check check task stage fail fail HDFS come ambari server hostnam secur cluster cluster ec comput amazonaw com ec comput amazonaw com,0,0,0,0,0,0,0 
1702,Siddharth Wagle,ambari-server,0,Ambari/GSInstallers need to set the value of mapred.jobtracker.completeuserjobs.maximum, ambari GSInstallers ambari GS instal need set valu mapr jobtrack completeuserjob maximum mapr jobtrack completeuserjob maximum,mapred.jobtracker.completeuserjobs.maximum is currently set to 0. This causes issues with failed(/successful) jobs from pig and other job submitters because the references to the failed job is cleared up asap in jobtracker preventing one from accessing the failure reason. This value should be bumped up to about 100 according to the MapReduce team., mapr jobtrack completeuserjob maximum mapr jobtrack completeuserjob maximum current set caus issu fail success fail success job pig job submitt refer fail job clear asap jobtrack prevent one access failur reason reason valu bump accord MapReduce map reduc team team,0,0,0,0,0,0,0 
1724,Sumit Mohanty,null,0,Agent has it hard-coded that HDP repo file can only be downloaded once, agent hard code hard code HDP repo file download,Upgrade requires agents to download the repo file anytime., upgrad requir agent download repo file anytim anytim,0,0,0,0,0,0,0 
1726,Sumit Mohanty,null,0,It seems upgrades available at the FE is hard-coded to 1.3.0, seem upgrad avail FE hard code hard code,In order to test upgrade  I modified the available stack definitions to allow upgrade from 1.2.0 to 1.2.2 and removed upgrade to 1.3.0. However  the FE still says '(Upgrade available: HDP-1.3.0)'. However  http://server:8080/api/v1/stacks2/HDP/versions/1.3.0/ has min_upgrade_version as null.{ 'href' : 'http://server:8080/api/v1/stacks2/HDP/versions/1.3.0/'  'Versions' : { 'stack_version' : '1.3.0'  'stack_name' : 'HDP'  'min_upgrade_version' : null } ..., order test upgrad modifi avail stack definit allow upgrad remov upgrad howev FE still say upgrad upgrad avail avail HDP HDP howev min_upgrade_version null null href href http server api stack HDP version http server api stack HDP version version version stack_version stack_version stack_name stack_name HDP HDP min_upgrade_version min_upgrade_version null,0,0,0,0,0,0,0 
1739,Siddharth Wagle,ambari-agent,0,HBase and Zk failed to start on secure install, HBase base Zk fail start secur instal,Error during starting hbase and zookeeper during secure install.Incorrectly parsed Files:hbase-env.shzookeeper-env.sh, error start hbase zookeep secur instal incorrectli instal incorrectli pars file hbase env shzookeep env sh file hbase env shzookeep env sh,0,0,0,0,0,0,0 
1757,Sumit Mohanty,null,0,Add support for Stack 1.2.2 to Ambari, add support stack ambari,Add support for Stack 1.2.2 to Ambari., add support stack ambari ambari,0,0,0,0,0,0,1 
1764,Tom Beerbower,null,0,Unable to get all tasks from more than one request_id by one request, unabl get task one request_id one request,When trying to get tasks from more than one request_id returns tasks only for one.request 'api/v1/clusters/mycluster/requests?Requests/id=1|Requests/id=2'returns:{'href' : 'http://ec2-23-20-223-127.compute-1.amazonaws.com:8080/api/v1/clusters/mycluster/requests?Requests/id=1|Requests/id=2' 'items' : [{'href' : 'http://ec2-23-20-223-127.compute-1.amazonaws.com:8080/api/v1/clusters/mycluster/requests/2' 'Requests' :{ 'id' : 2  'cluster_name' : 'mycluster' }}]}, tri get task one request_id return task one request one request api cluster myclust request request id request id return href api cluster myclust request request id request id return href http ec comput amazonaw com api cluster myclust request request id request id http ec comput amazonaw com api cluster myclust request request id request id item item href href http ec comput amazonaw com api cluster myclust request http ec comput amazonaw com api cluster myclust request request request id id cluster_name cluster_name myclust myclust,0,0,0,0,0,CHANGES.txt;ambari-server/src/main/java/org/apache/ambari/server/controller/internal/RequestResourceProvider.java;ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java;,0 
1770,Siddharth Wagle,ambari-agent,0,Hue installation fails due to manifest errors, hue instal fail due manifest error,Hue installation fails due to following errors:1. Change in the name of rpm bundle2. Empty values in the hue.ini sections, hue instal fail due follow error error chang name rpm bundl bundl empti valu hue ini hue ini section,0,0,0,0,0,0,1 
1775,Jaimin D Jetly,ambari-web,0,Security wizard - Javascript error is thrown when zooKeeper is included as a secure service., secur wizard javascript error thrown zooKeeper zoo keeper includ secur servic servic,,,0,0,0,0,0,0,0 
1789,Sumit Mohanty,null,0,Stopping and then Starting all services doesn't start NameNode, stop start servic start NameNode name node,Security wizard stops all services  applies configuration and then starts all services.Sometimes it has been noticed that the action to stop all service completes successfully but the action to start all services never sends the task to start NameNode., secur wizard stop servic appli configur start servic sometim servic sometim notic action stop servic complet success action start servic never send task start NameNode name node,0,0,0,0,0,0,1 
1791,Siddharth Wagle,ambari-agent,0,Can not specify request context for smoke test request, not specifi request context smoke test request,Regarding BUG-3509 when we send request to server likeapi/v1/clusters/cl1/services/HDFS/actions/HDFS_SERVICE_CHECKRequest Method:POST Form Data:{'RequestInfo':{'context':'Smoke Test'}}This request is not setting request_context., regard BUG BUG send request server likeapi cluster cl servic HDFS action HDFS_SERVICE_CHECKRequest likeapi cluster cl servic HDFS action HDFS SERVICE CHECK request method POST method POST form data RequestInfo context smoke data request info context smoke test test request not set request_context request_context,0,0,0,0,0,0,0 
1816,Jaimin D Jetly,ambari-web,0,Security wizard: Add missing secure configs to Hbase service and make 'zookeeper' as default primary name for zookeeper principal., secur wizard wizard add miss secur config hbase servic make zookeep zookeep default primari name zookeep princip princip,,,0,0,0,0,0,0,1 
1818,Siddharth Wagle,ambari-agent,0,HBase master shuts down immediately after start in a secure cluster., HBase base master shut immedi start secur cluster cluster,HBase master shuts down immediately after start in a secure cluster.Wrong settings in the hbase_master_jaas. Need to replace the 'HOST with actual fqdn, HBase base master shut immedi start secur cluster wrong cluster wrong set hbase_master_jaas hbase_master_jaas need replac HOST HOST actual fqdn,0,0,0,0,0,0,0 
1837,Jaimin D Jetly,ambari-web,0,Few core-site properties vanished after seemingly benign reconfiguration., core site core site properti vanish seemingli benign reconfigur reconfigur,UI metadata properties are not being reconfigured and retained on saving services., UI metadata properti not reconfigur retain save servic servic,0,0,0,0,0,0,1 
1838,Jaimin D Jetly,ambari-web,0,Cluster Management > Services > MapReduce > Config throws JS error and the page comes up blank, cluster manag servic MapReduce map reduc config throw JS error page come blank,,,0,0,0,0,0,0,1 
1849,Yusaku Sako,ambari-web,0,Cosmetic problems on HBase Dashboard, cosmet problem HBase base dashboard,,,0,0,0,0,0,0,0 
1859,Sumit Mohanty,null,0,Cannot load Nagios Alerts due to 400 Bad Request, cannot load nagio alert due bad request,Given the API call: http://dev.hortonworks.com:8080/api/v1/clusters/test403_2/host_components?HostRoles/component_name=NAGIOS_SERVER&amp;fields=HostRoles/nagios_alertsThe feedback is:{ 'status' : 400  'message' : 'The properties [HostRoles/nagios_alerts] specified in the request or predicate are not supported for the resource type HostComponent.' }, given API call call feedback statu statu messag messag properti HostRoles nagios_alerts host role nagios_alerts specifi request predic not support resourc type HostComponent host compon,0,0,0,0,0,0,1 
1860,Sumit Mohanty,null,0,Master broken - Cannot deploy services, master broken cannot deploy servic,Datanode install fails on multi-node clusters because the following configuration property:$ambari_db_rca_url= 'jdbc:postgresql://localhost/ambarirca'Ensure all of these variables are wired up:'ambari_db_rca_url''ambari_db_rca_driver''ambari_db_rca_username''ambari_db_rca_password', datanod instal fail multi node multi node cluster follow configur properti ambari_db_rca_url properti ambari_db_rca_url jdbc postgresql localhost ambarirca ensur jdbc postgresql localhost ambarirca ensur variabl wire ambari_db_rca_url ambari_db_rca_driver ambari_db_rca_username ambari_db_rca_password ambari_db_rca_url ambari_db_rca_driver ambari_db_rca_username ambari_db_rca_password,0,0,0,0,0,0,0 
1870,Matthew Farrellee,ambari-agent,0,ambari-agent RPM claims ownership of /usr/sbin, ambari agent ambari agent RPM claim ownership usr sbin usr sbin,This may impact other versions  only branch-1.2 was changed.The ambari-agent.spec (generated from rpm-maven-plugin) claims ownership of /usr/sbin $ grep sbin target/rpm/ambari-agent/SPECS/ambari-agent.spec | grep attr%attr(755 root root) /usr/sbinThis is a problem because the filesystem RPM owns /usr/sbin.According to rpm-maven-plugin documentation&#91;0&#93;  this is because the only file under /usr/sbin is ambari-agent and'directoryIncludedIf the value is true then the attribute string will be written for the directory if the sources identify all of the files in the directory (that is  no other mapping contributed files to the directory). This is the default behavior.'The 'no other mapping contributed files to the directory' bit is important.The solution is to add directoryInclude=false to the mapping.&#91;0&#93; http://mojo.codehaus.org/rpm-maven-plugin/map-params.html, may impact version branch branch chang chang ambari agent spec ambari agent spec gener rpm maven plugin rpm maven plugin claim ownership usr sbin usr sbin grep sbin target rpm ambari agent SPECS ambari agent spec target rpm ambari agent SPECS ambari agent spec grep attr attr attr attr root root root usr sbinThis usr sbin problem filesystem RPM own usr sbin accord usr sbin accord rpm maven plugin rpm maven plugin document document file usr sbin usr sbin ambari agent ambari agent directoryIncludedIf directori includ valu true attribut string written directori sourc identifi file directori no map contribut file directori directori default behavior behavior no map contribut file directori directori bit import import solut add directoryInclude fals directori includ fals map map,0,0,0,0,0,0,0 
1872,Jaimin D Jetly,ambari-web,0,Ambari FE is not setting proper value for fs.checkpoint.edits.dir, ambari FE not set proper valu fs checkpoint edit dir fs checkpoint edit dir,,,0,0,0,0,0,0,1 
1873,Yusaku Sako,ambari-web,0,HUE pid and log dir labels are flip flopped, HUE pid log dir label flip flop,,,0,0,0,0,0,0,0 
1880,Srimanth Gunturi,ambari-web,0,stacks2 API uses 'type' to refer to config tags and no longer exposes 'filename' as a property, stack stack API use type type refer config tag no longer expos filenam filenam properti,FE needs to be modified to not to use 'filename' in stacks API to get the config tags. The new property is 'type'., FE need modifi not use filenam filenam stack API get config tag tag new properti type type,0,0,0,0,0,0,1 
1881,Mahadev konar,null,0,API to map global properties to services is partially complete., API map global properti servic partial complet complet,API to map global properties to services is partially complete. The API gives 'global.xml' to approximately 47 properties. However the 'global' site has many more properties - so I dont know if some are fully missed., API map global properti servic partial complet complet API give global xml global xml approxim properti properti howev global global site mani properti dont know fulli miss miss,0,0,0,0,0,0,1 
1891,Srimanth Gunturi,ambari-web,0,Impossibility to scroll metric window after browser width changing, imposs scroll metric window browser width chang,Open detailed view of any metric diagram on Services page  for example 'Total Space Utilization'. After that change width of browser less than width of detailed view of metric diagram. Right arrow for graph time paging is invisible and we can't to resolve this problem using horizontal scrollbar., open detail view metric diagram servic page exampl total total space util util chang width browser less width detail view metric diagram diagram right arrow graph time page invis resolv problem use horizont scrollbar scrollbar,0,0,0,0,0,0,0 
1896,Srimanth Gunturi,ambari-web,0,Disable editing Capacity Scheduler on host configs, disabl edit capac schedul host config,Go to Configs tab of Host.Result: Queues in Capacity Scheduler category are editable.Expected: Queues in Capacity Scheduler category shouldn't be editable., Go config tab host result host result queue capac schedul categori edit expect edit expect queue capac schedul categori edit edit,0,0,0,0,0,0,1 
1912,Jaimin D Jetly,ambari-web,0,HBase master doesn't come up after disabling security., HBase base master come disabl secur secur,,,0,0,0,0,0,0,1 
